	 Total Time (s)	Calls (kCalls)
TR_iDCT_4x4_2	0.00542825	44.722
TR_iDCT_8x8_0	0.00312087	8.068
TR_iDCT_8x8_1	0.00918406	23.736
TR_iDCT_8x8_2	0.0123911	31.915
TR_iDCT_32x32_0	0.0459131	3.605
TR_iDCT_16x16_2	0.0141773	7.186
TR_iDCT_32x32_1	0.0423774	3.315
DIST_HAD_32x8	0.0103348	21.37
DIST_HAD_32x24	0.0296962	21.37
DIST_HAD_8x32	0.0158813	32.44
DIST_HAD_24x32	0.045018	32.44
TR_iDCT_4x4_1	0.00121114	9.632
TR_DST_4x4_2	0.00193252	15.232
TR_iDST_4x4_2	0.00131996	8.967
DIST_SAD_32x8	0.0169827	100.038
INTERPOL_HALF_32x8	0.00533147	1.088
INTERPOL_QUARTER_32x8	0.0101712	1.088
DIST_SAD_32x24	0.0114049	46.186
DIST_SAD_32x24sub	0.00766427	30.54
INTERPOL_HALF_32x24	0.0127448	1.088
INTERPOL_QUARTER_32x24	0.0266593	1.088
DIST_SAD_8x32	0.00755856	71.4
DIST_SAD_8x32sub	0.0107249	100.655
INTERPOL_HALF_8x32	0.00965263	1.68
INTERPOL_QUARTER_8x32	0.0200806	1.68
DIST_SAD_24x32	0.0170477	71.301
DIST_SAD_24x32sub	0.0129264	50.854
INTERPOL_HALF_24x32	0.0200589	1.68
INTERPOL_QUARTER_24x32	0.0425939	1.68

Frame	13
Others	7.25038	12892.2
TR_DCT_32x32_0	0.0314701	2.968
DIST_SSE_32x32	0.00866054	12.55
TR_DCT_16x16_0	0.0246581	15.638
DIST_SSE_16x16	0.0132611	63.386
TR_DCT_8x8_0	0.00640098	22.216
DIST_SSE_8x8	0.0131432	159.397
DIST_SSE_64x64	0.00303684	1.008
DIST_SAD_64x64	0.0398628	30.94
DIST_SAD_64x64sub	0.039115	31.5
INTERPOL_HALF_64x64	0.0393688	0.728
DIST_HAD_64x64	0.103035	14.189
INTERPOL_QUARTER_64x64	0.0822894	0.728
DIST_SAD_32x64	0.0383817	61.88
DIST_SAD_32x64sub	0.0302789	48.489
INTERPOL_HALF_32x64	0.0421297	1.456
DIST_HAD_32x64	0.0992367	27.3
INTERPOL_QUARTER_32x64	0.0887051	1.456
DIST_SAD_64x32	0.0406137	61.88
DIST_SAD_64x32sub	0.0399356	63.137
INTERPOL_HALF_64x32	0.0407439	1.456
DIST_HAD_64x32	0.0991203	27.3
INTERPOL_QUARTER_64x32	0.0843667	1.456
TR_DCT_32x32_1	0.0248071	2.327
TR_DCT_16x16_1	0.0206174	12.968
TR_DCT_8x8_1	0.0151886	52.132
TR_DCT_4x4_1	0.00618858	70.064
DIST_SSE_4x4	0.0257645	651.21
DIST_SAD_32x32	0.0398104	123.724
DIST_SAD_32x32sub	0.0448129	135.37
INTERPOL_HALF_32x32	0.0442563	2.912
DIST_HAD_32x32	0.0994956	54.131
INTERPOL_QUARTER_32x32	0.0919236	2.912
DIST_SAD_16x32	0.0447428	247.448
DIST_SAD_16x32sub	0.0314393	174.988
INTERPOL_HALF_16x32	0.0518192	5.824
DIST_HAD_16x32	0.103647	109.2
INTERPOL_QUARTER_16x32	0.105825	5.824
DIST_SAD_32x16	0.0423384	247.448
DIST_SAD_32x16sub	0.0292908	166.948
INTERPOL_HALF_32x16	0.0483699	5.824
DIST_HAD_32x16	0.103131	109.2
INTERPOL_QUARTER_32x16	0.0966564	5.824
TR_DCT_16x16_2	0.0135636	8.072
TR_DCT_8x8_2	0.0147121	49.453
TR_DCT_4x4_2	0.0219873	253.736
DIST_SAD_16x16	0.0501549	494.77
DIST_SAD_16x16sub	0.0488704	479.913
INTERPOL_HALF_16x16	0.0576842	11.648
DIST_HAD_16x16	0.101986	211.554
INTERPOL_QUARTER_16x16	0.112134	11.648
DIST_SAD_8x8	0.191619	3154.33
INTERPOL_HALF_8x8	0.0924712	46.592
DIST_HAD_8x8	0.129552	881.16
INTERPOL_QUARTER_8x8	0.16255	46.592
DIST_SAD_8x16	0.0617713	989.423
DIST_SAD_8x16sub	0.0335524	534.642
INTERPOL_HALF_8x16	0.0753016	23.296
DIST_HAD_8x16	0.114294	436.8
INTERPOL_QUARTER_8x16	0.143861	23.296
DIST_SAD_16x8	0.15186	1526.23
INTERPOL_HALF_16x8	0.0687306	23.296
DIST_HAD_16x8	0.113535	436.8
INTERPOL_QUARTER_16x8	0.125268	23.296
TR_iDCT_32x32_0	0.0183444	1.442
TR_iDCT_16x16_0	0.00711716	3.693
TR_iDCT_32x32_1	0.0117489	0.919
TR_iDCT_16x16_1	0.00442656	2.238
DIST_HAD_64x16	0.00035061	0.19
DIST_HAD_64x48	0.00103014	0.19
DIST_HAD_16x64	0.000563168	0.3
DIST_HAD_48x64	0.00166329	0.3
DIST_SAD_32x8	0.0101061	58.656
INTERPOL_HALF_32x8	0.00235959	0.48
DIST_HAD_32x8	0.00457852	9.48
INTERPOL_QUARTER_32x8	0.00447028	0.48
DIST_SAD_32x24	0.0050409	20.337
DIST_SAD_32x24sub	0.00510254	20.216
INTERPOL_HALF_32x24	0.00567169	0.48
DIST_HAD_32x24	0.0133123	9.48
INTERPOL_QUARTER_32x24	0.0119399	0.48
DIST_SAD_8x32	0.00399274	37.346
DIST_SAD_8x32sub	0.00888899	84.153
INTERPOL_HALF_8x32	0.00507108	0.88
DIST_HAD_8x32	0.00831786	16.86
INTERPOL_QUARTER_8x32	0.010602	0.88
DIST_SAD_24x32	0.00897456	37.4
DIST_SAD_24x32sub	0.0101832	39.227
INTERPOL_HALF_24x32	0.0105906	0.88
DIST_HAD_24x32	0.0235342	16.86
INTERPOL_QUARTER_24x32	0.0224753	0.88
TR_iDCT_4x4_2	0.000824256	6.649
TR_iDCT_8x8_0	0.000784158	1.965
TR_iDCT_8x8_1	0.00228457	5.886
TR_iDCT_8x8_2	0.00165146	4.147
TR_iDCT_4x4_1	0.000174454	1.33
TR_iDCT_16x16_2	0.00225888	1.147
TR_DST_4x4_2	0.000220637	1.728
TR_iDST_4x4_2	0.000114272	0.746

Frame	14
Others	7.21455	12513.6
TR_DCT_32x32_0	0.0362935	3.412
DIST_SSE_32x32	0.00994056	14.304
TR_DCT_16x16_0	0.0275136	17.464
DIST_SSE_16x16	0.0146633	70.211
TR_DCT_8x8_0	0.00742579	25.696
DIST_SSE_8x8	0.0146289	178.077
DIST_SSE_64x64	0.00328213	1.08
DIST_SAD_64x64	0.0403554	30.94
DIST_SAD_64x64sub	0.026727	20.908
INTERPOL_HALF_64x64	0.0396798	0.728
DIST_HAD_64x64	0.107275	14.574
INTERPOL_QUARTER_64x64	0.0834014	0.728
DIST_SAD_32x64	0.0387772	61.88
DIST_SAD_32x64sub	0.0262009	41.382
INTERPOL_HALF_32x64	0.0423662	1.456
DIST_HAD_32x64	0.100033	27.3
INTERPOL_QUARTER_32x64	0.0889193	1.456
DIST_SAD_64x32	0.0408728	61.88
DIST_SAD_64x32sub	0.025238	39.478
INTERPOL_HALF_64x32	0.041058	1.456
DIST_HAD_64x32	0.0997392	27.3
INTERPOL_QUARTER_64x32	0.0847571	1.456
TR_DCT_32x32_1	0.0287435	2.7
TR_DCT_16x16_1	0.023149	14.452
TR_DCT_8x8_1	0.0170159	58.148
TR_DCT_4x4_1	0.0070637	79.568
DIST_SSE_4x4	0.028238	698.123
DIST_SAD_32x32	0.0401429	123.697
DIST_SAD_32x32sub	0.034673	104.178
INTERPOL_HALF_32x32	0.0444241	2.912
DIST_HAD_32x32	0.102209	55.461
INTERPOL_QUARTER_32x32	0.0921058	2.912
DIST_SAD_16x32	0.0446656	247.403
DIST_SAD_16x32sub	0.0263048	146.141
INTERPOL_HALF_16x32	0.0517303	5.824
DIST_HAD_16x32	0.103518	109.2
INTERPOL_QUARTER_16x32	0.105768	5.824
DIST_SAD_32x16	0.04251	247.421
DIST_SAD_32x16sub	0.024137	136.706
INTERPOL_HALF_32x16	0.0485547	5.824
DIST_HAD_32x16	0.10354	109.2
INTERPOL_QUARTER_32x16	0.0970653	5.824
TR_DCT_16x16_2	0.0146704	8.725
TR_DCT_8x8_2	0.0164179	54.685
TR_DCT_4x4_2	0.0234189	268.24
DIST_SAD_16x16	0.0502169	494.752
DIST_SAD_16x16sub	0.0393224	384.717
INTERPOL_HALF_16x16	0.0578399	11.648
DIST_HAD_16x16	0.103777	214.074
INTERPOL_QUARTER_16x16	0.112282	11.648
DIST_SAD_8x8	0.181665	2975.19
INTERPOL_HALF_8x8	0.0930217	46.592
DIST_HAD_8x8	0.13154	891.24
INTERPOL_QUARTER_8x8	0.163039	46.592
DIST_SAD_8x16	0.0620014	989.666
DIST_SAD_8x16sub	0.0293179	463.94
INTERPOL_HALF_8x16	0.0757199	23.296
DIST_HAD_8x16	0.114492	436.8
INTERPOL_QUARTER_8x16	0.144213	23.296
DIST_SAD_16x8	0.140906	1427.13
INTERPOL_HALF_16x8	0.0687825	23.296
DIST_HAD_16x8	0.113985	436.8
INTERPOL_QUARTER_16x8	0.125702	23.296
TR_iDCT_8x8_1	0.00326681	8.315
TR_iDCT_32x32_0	0.0236668	1.851
TR_iDCT_16x16_0	0.00891083	4.58
TR_iDCT_8x8_0	0.00107112	2.717
DIST_HAD_64x16	0.000426429	0.23
DIST_HAD_64x48	0.00125654	0.23
DIST_HAD_16x64	0.00078248	0.41
DIST_HAD_48x64	0.00234731	0.41
DIST_HAD_32x8	0.0067494	13.85
DIST_HAD_32x24	0.0193182	13.85
DIST_HAD_8x32	0.0106668	21.73
DIST_HAD_24x32	0.0304214	21.73
TR_iDCT_32x32_1	0.0181269	1.417
TR_iDCT_16x16_1	0.00647412	3.21
TR_iDCT_4x4_1	0.000251224	1.9
TR_iDCT_8x8_2	0.00309791	7.855
TR_iDCT_4x4_2	0.00126619	10.1
TR_iDCT_16x16_2	0.0040913	2.064
TR_DST_4x4_2	0.000526555	4.032
TR_iDST_4x4_2	0.00026185	1.732
DIST_SAD_8x32	0.0051992	48.253
DIST_SAD_8x32sub	0.00718935	67.849
INTERPOL_HALF_8x32	0.00653856	1.136
INTERPOL_QUARTER_8x32	0.0136332	1.136
DIST_SAD_24x32	0.0116218	48.235
DIST_SAD_24x32sub	0.00956699	37.128
INTERPOL_HALF_24x32	0.0137375	1.136
INTERPOL_QUARTER_24x32	0.0292243	1.136
DIST_SAD_32x8	0.01275	73.776
INTERPOL_HALF_32x8	0.0034737	0.704
INTERPOL_QUARTER_32x8	0.00662576	0.704
DIST_SAD_32x24	0.00738497	29.884
DIST_SAD_32x24sub	0.00472189	18.63
INTERPOL_HALF_32x24	0.00824643	0.704
INTERPOL_QUARTER_32x24	0.01742	0.704

Frame	15
Others	7.23511	12658.6
TR_DCT_32x32_0	0.0330909	3.132
DIST_SSE_32x32	0.00933195	13.512
TR_DCT_16x16_0	0.0258699	16.454
DIST_SSE_16x16	0.0141105	67.432
TR_DCT_8x8_0	0.00669278	23.08
DIST_SSE_8x8	0.01395	170.158
DIST_SSE_64x64	0.00311338	1.036
DIST_SAD_64x64	0.0398305	30.94
DIST_SAD_64x64sub	0.0328151	26.477
INTERPOL_HALF_64x64	0.0392567	0.728
DIST_HAD_64x64	0.103742	14.294
INTERPOL_QUARTER_64x64	0.0823075	0.728
DIST_SAD_32x64	0.0385628	61.88
DIST_SAD_32x64sub	0.031265	49.697
INTERPOL_HALF_32x64	0.0422433	1.456
DIST_HAD_32x64	0.0995867	27.3
INTERPOL_QUARTER_32x64	0.0890485	1.456
DIST_SAD_64x32	0.0407727	61.88
DIST_SAD_64x32sub	0.0278111	43.84
INTERPOL_HALF_64x32	0.0410055	1.456
DIST_HAD_64x32	0.0999417	27.3
INTERPOL_QUARTER_64x32	0.0850024	1.456
TR_DCT_32x32_1	0.0274159	2.569
TR_DCT_16x16_1	0.0224099	14.034
TR_DCT_8x8_1	0.0163377	55.926
TR_DCT_4x4_1	0.00664868	75.592
DIST_SSE_4x4	0.0271484	681.615
DIST_SAD_32x32	0.0399642	123.76
DIST_SAD_32x32sub	0.0393151	118.63
INTERPOL_HALF_32x32	0.0443935	2.912
DIST_HAD_32x32	0.101241	54.936
INTERPOL_QUARTER_32x32	0.0920122	2.912
DIST_SAD_16x32	0.0446535	247.52
DIST_SAD_16x32sub	0.0271046	150.775
INTERPOL_HALF_16x32	0.0517282	5.824
DIST_HAD_16x32	0.103788	109.2
INTERPOL_QUARTER_16x32	0.106227	5.824
DIST_SAD_32x16	0.0423784	247.52
DIST_SAD_32x16sub	0.0265416	151.445
INTERPOL_HALF_32x16	0.0484548	5.824
DIST_HAD_32x16	0.103036	109.2
INTERPOL_QUARTER_32x16	0.0969131	5.824
TR_DCT_16x16_2	0.0142285	8.49
TR_DCT_8x8_2	0.0156986	52.787
TR_DCT_4x4_2	0.0228455	262.976
DIST_SAD_16x16	0.0501334	494.86
DIST_SAD_16x16sub	0.0417746	414.037
INTERPOL_HALF_16x16	0.0578431	11.648
DIST_HAD_16x16	0.102871	213.059
INTERPOL_QUARTER_16x16	0.112111	11.648
DIST_SAD_8x8	0.184259	3035.04
INTERPOL_HALF_8x8	0.0927223	46.592
DIST_HAD_8x8	0.130669	887.18
INTERPOL_QUARTER_8x8	0.163141	46.592
DIST_SAD_8x16	0.0618098	989.684
DIST_SAD_8x16sub	0.03158	505.004
INTERPOL_HALF_8x16	0.0753266	23.296
DIST_HAD_8x16	0.114254	436.8
INTERPOL_QUARTER_8x16	0.144141	23.296
DIST_SAD_16x8	0.143889	1464.64
INTERPOL_HALF_16x8	0.0686649	23.296
DIST_HAD_16x8	0.113787	436.8
INTERPOL_QUARTER_16x8	0.125513	23.296
DIST_HAD_64x16	0.000352988	0.19
DIST_HAD_64x48	0.00104333	0.19
DIST_HAD_16x64	0.000733814	0.39
DIST_HAD_48x64	0.00214691	0.39
TR_iDCT_16x16_1	0.00569357	2.886
TR_iDCT_8x8_1	0.00291113	7.455
DIST_SAD_8x32	0.00511721	48.28
DIST_SAD_8x32sub	0.00706954	66.923
INTERPOL_HALF_8x32	0.00654528	1.136
DIST_HAD_8x32	0.010663	21.62
INTERPOL_QUARTER_8x32	0.0136506	1.136
DIST_SAD_24x32	0.0115318	48.28
DIST_SAD_24x32sub	0.00886587	34.553
INTERPOL_HALF_24x32	0.0136134	1.136
DIST_HAD_24x32	0.0301112	21.62
INTERPOL_QUARTER_24x32	0.0290365	1.136
TR_iDCT_4x4_2	0.00117326	9.458
TR_iDCT_8x8_2	0.00256054	6.475
TR_iDCT_32x32_0	0.0206314	1.62
TR_iDCT_16x16_0	0.00810533	4.185
TR_iDCT_32x32_1	0.0158203	1.242
TR_iDCT_16x16_2	0.0033329	1.699
TR_iDCT_8x8_0	0.000830084	2.137
DIST_HAD_32x8	0.00571883	11.89
DIST_HAD_32x24	0.0165368	11.89
TR_iDCT_4x4_1	0.0002726	2.022
TR_DST_4x4_2	0.000392554	3.104
TR_iDST_4x4_2	0.00021037	1.407
DIST_SAD_32x8	0.0120867	70.138
INTERPOL_HALF_32x8	0.00293842	0.608
INTERPOL_QUARTER_32x8	0.00565671	0.608
DIST_SAD_32x24	0.00644276	25.84
DIST_SAD_32x24sub	0.00439102	17.211
INTERPOL_HALF_32x24	0.00715577	0.608
INTERPOL_QUARTER_32x24	0.014938	0.608

Frame	16
Others	10.0969	14561.6
TR_DCT_32x32_0	0.0570367	5.404
DIST_SSE_32x32	0.0170963	24.691
TR_DCT_16x16_0	0.0409831	25.926
DIST_SSE_16x16	0.0234742	112.813
TR_DCT_8x8_0	0.0115013	40.008
DIST_SSE_8x8	0.0238297	291.617
TR_iDCT_16x16_0	0.0224781	11.646
TR_iDCT_32x32_0	0.0589003	4.636
DIST_SSE_64x64	0.00432748	1.418
DIST_SAD_64x64	0.0397773	30.94
DIST_SAD_64x64sub	0.0345644	26.842
INTERPOL_HALF_64x64	0.0392149	0.728
DIST_HAD_64x64	0.116459	16.079
INTERPOL_QUARTER_64x64	0.0825728	0.728
DIST_SAD_32x64	0.0384859	61.88
DIST_SAD_32x64sub	0.0383739	60.799
INTERPOL_HALF_32x64	0.042171	1.456
DIST_HAD_32x64	0.0994495	27.3
INTERPOL_QUARTER_32x64	0.0893491	1.456
DIST_SAD_64x32	0.0407952	61.88
DIST_SAD_64x32sub	0.0294563	46.044
INTERPOL_HALF_64x32	0.0409632	1.456
DIST_HAD_64x32	0.0999431	27.3
INTERPOL_QUARTER_64x32	0.0852777	1.456
TR_DCT_32x32_1	0.0509443	4.808
TR_DCT_16x16_1	0.0371418	23.314
TR_DCT_8x8_1	0.0278453	95.256
TR_DCT_4x4_1	0.0118181	134.336
DIST_SSE_4x4	0.0418431	991.151
TR_iDCT_16x16_1	0.0202161	10.268
DIST_SAD_32x32	0.0399589	123.76
DIST_SAD_32x32sub	0.0490894	147.841
INTERPOL_HALF_32x32	0.0443444	2.912
DIST_HAD_32x32	0.113032	61.481
INTERPOL_QUARTER_32x32	0.0922182	2.912
DIST_SAD_16x32	0.0445973	247.52
DIST_SAD_16x32sub	0.0341467	189.098
INTERPOL_HALF_16x32	0.0517297	5.824
DIST_HAD_16x32	0.103286	109.2
INTERPOL_QUARTER_16x32	0.106606	5.824
DIST_SAD_32x16	0.0431873	247.484
DIST_SAD_32x16sub	0.0316781	179.819
INTERPOL_HALF_32x16	0.048314	5.824
DIST_HAD_32x16	0.103357	109.2
INTERPOL_QUARTER_32x16	0.0974764	5.824
TR_DCT_16x16_2	0.0206327	12.425
TR_DCT_8x8_2	0.025182	84.186
TR_DCT_4x4_2	0.0310844	352.456
DIST_SAD_16x16	0.0501429	494.833
DIST_SAD_16x16sub	0.0535195	524.815
INTERPOL_HALF_16x16	0.0577117	11.648
DIST_HAD_16x16	0.110513	228.179
INTERPOL_QUARTER_16x16	0.112849	11.648
DIST_SAD_8x8	0.200075	3266.52
INTERPOL_HALF_8x8	0.09256	46.592
DIST_HAD_8x8	0.140671	947.66
INTERPOL_QUARTER_8x8	0.163578	46.592
DIST_SAD_8x16	0.0619167	989.567
DIST_SAD_8x16sub	0.0358149	577.779
INTERPOL_HALF_8x16	0.0752013	23.296
DIST_HAD_8x16	0.113454	436.8
INTERPOL_QUARTER_8x16	0.145016	23.296
DIST_SAD_16x8	0.15281	1554.18
INTERPOL_HALF_16x8	0.0686521	23.296
DIST_HAD_16x8	0.11299	436.8
INTERPOL_QUARTER_16x8	0.126213	23.296
TR_iDCT_16x16_2	0.0159253	8.066
TR_iDCT_32x32_1	0.0546009	4.304
DIST_HAD_64x16	0.00113497	0.61
DIST_HAD_64x48	0.00335506	0.61
DIST_HAD_16x64	0.001328	0.7
DIST_HAD_48x64	0.00384599	0.7
DIST_SAD_32x8	0.0198287	116.589
INTERPOL_HALF_32x8	0.00651543	1.328
DIST_HAD_32x8	0.0128385	26.55
INTERPOL_QUARTER_32x8	0.0123677	1.328
DIST_SAD_32x24	0.0139987	56.44
DIST_SAD_32x24sub	0.00764381	30.3
INTERPOL_HALF_32x24	0.0155844	1.328
DIST_HAD_32x24	0.0368649	26.55
INTERPOL_QUARTER_32x24	0.0324638	1.328
DIST_SAD_8x32	0.00901543	85
DIST_SAD_8x32sub	0.0120998	114.861
INTERPOL_HALF_8x32	0.011593	2
DIST_HAD_8x32	0.0191636	38.91
INTERPOL_QUARTER_8x32	0.0237306	2
DIST_SAD_24x32	0.0203986	85
DIST_SAD_24x32sub	0.014241	54.936
INTERPOL_HALF_24x32	0.0240724	2
DIST_HAD_24x32	0.0543514	38.91
INTERPOL_QUARTER_24x32	0.0507794	2
TR_iDCT_8x8_1	0.0103455	26.604
TR_iDCT_8x8_0	0.00327553	8.423
TR_iDCT_8x8_2	0.0135641	34.686
TR_iDCT_4x4_1	0.00125762	10.165
TR_DST_4x4_2	0.00217612	16.928
TR_iDST_4x4_2	0.00144819	9.691
TR_iDCT_4x4_2	0.00586358	48.757

Frame	17
Others	7.32617	12897.2
TR_DCT_32x32_0	0.0327464	3.112
DIST_SSE_32x32	0.00894173	13.03
TR_DCT_16x16_0	0.0254175	16.224
DIST_SSE_16x16	0.0136098	65.536
TR_DCT_8x8_0	0.00654656	22.784
DIST_SSE_8x8	0.013377	163.897
DIST_SSE_64x64	0.00310448	1.024
DIST_SAD_64x64	0.0396308	30.94
DIST_SAD_64x64sub	0.0381372	30.926
INTERPOL_HALF_64x64	0.0390135	0.728
DIST_HAD_64x64	0.103912	14.364
INTERPOL_QUARTER_64x64	0.0823497	0.728
DIST_SAD_32x64	0.0384625	61.88
DIST_SAD_32x64sub	0.0318085	51.15
INTERPOL_HALF_32x64	0.0419649	1.456
DIST_HAD_32x64	0.0989029	27.3
INTERPOL_QUARTER_32x64	0.0883964	1.456
DIST_SAD_64x32	0.0403375	61.88
DIST_SAD_64x32sub	0.0281167	44.553
INTERPOL_HALF_64x32	0.0406545	1.456
DIST_HAD_64x32	0.0991537	27.3
INTERPOL_QUARTER_64x32	0.0845208	1.456
TR_DCT_32x32_1	0.0255712	2.416
TR_DCT_16x16_1	0.0213148	13.426
TR_DCT_8x8_1	0.0154282	53.264
TR_DCT_4x4_1	0.00630092	71.936
DIST_SSE_4x4	0.0262825	666.335
DIST_SAD_32x32	0.0396002	123.688
DIST_SAD_32x32sub	0.0449617	137.506
INTERPOL_HALF_32x32	0.0440735	2.912
DIST_HAD_32x32	0.0996661	54.411
INTERPOL_QUARTER_32x32	0.0914159	2.912
DIST_SAD_16x32	0.0444281	247.412
DIST_SAD_16x32sub	0.0303211	170.282
INTERPOL_HALF_16x32	0.0515011	5.824
DIST_HAD_16x32	0.103237	109.2
INTERPOL_QUARTER_16x32	0.105673	5.824
DIST_SAD_32x16	0.0422443	247.394
DIST_SAD_32x16sub	0.0296796	171.42
INTERPOL_HALF_32x16	0.0482746	5.824
DIST_HAD_32x16	0.102804	109.2
INTERPOL_QUARTER_32x16	0.0967037	5.824
TR_DCT_16x16_2	0.0138788	8.29
TR_DCT_8x8_2	0.0151325	51.162
TR_DCT_4x4_2	0.022374	258.936
DIST_SAD_16x16	0.049782	494.77
DIST_SAD_16x16sub	0.0477311	478.02
INTERPOL_HALF_16x16	0.0573253	11.648
DIST_HAD_16x16	0.101917	212.219
INTERPOL_QUARTER_16x16	0.111779	11.648
DIST_SAD_8x8	0.190159	3151.25
INTERPOL_HALF_8x8	0.0921324	46.592
DIST_HAD_8x8	0.129165	883.82
INTERPOL_QUARTER_8x8	0.162357	46.592
DIST_SAD_8x16	0.0616557	989.477
DIST_SAD_8x16sub	0.0336787	542.079
INTERPOL_HALF_8x16	0.0749652	23.296
DIST_HAD_8x16	0.113811	436.8
INTERPOL_QUARTER_8x16	0.143906	23.296
DIST_SAD_16x8	0.147265	1506.63
INTERPOL_HALF_16x8	0.0683009	23.296
DIST_HAD_16x8	0.113163	436.8
INTERPOL_QUARTER_16x8	0.12502	23.296
TR_iDCT_32x32_0	0.0204591	1.62
TR_iDCT_16x16_0	0.00795581	4.157
TR_iDCT_32x32_1	0.0130069	1.025
TR_iDCT_16x16_1	0.00496143	2.533
TR_iDCT_16x16_2	0.00277367	1.412
TR_iDCT_8x8_0	0.000758206	1.976
DIST_HAD_64x16	0.000350237	0.19
DIST_HAD_64x48	0.00103	0.19
DIST_HAD_16x64	0.000561964	0.3
DIST_HAD_48x64	0.00164173	0.3
DIST_HAD_32x8	0.00457848	9.48
DIST_HAD_32x24	0.0131031	9.48
DIST_HAD_8x32	0.00892663	18.33
DIST_HAD_24x32	0.025498	18.33
TR_iDCT_8x8_1	0.00243305	6.248
TR_iDCT_4x4_1	0.000183853	1.377
TR_iDCT_8x8_2	0.00208251	5.314
TR_iDCT_4x4_2	0.000997393	8.266
TR_DST_4x4_2	0.000294903	2.336
TR_iDST_4x4_2	0.000151976	1.017
DIST_SAD_8x32	0.00432767	40.8
DIST_SAD_8x32sub	0.0073448	70.063
INTERPOL_HALF_8x32	0.00547011	0.96
INTERPOL_QUARTER_8x32	0.0113263	0.96
DIST_SAD_24x32	0.00970534	40.8
DIST_SAD_24x32sub	0.0101665	40.228
INTERPOL_HALF_24x32	0.0114453	0.96
INTERPOL_QUARTER_24x32	0.0242695	0.96
DIST_SAD_32x8	0.00965904	56.872
INTERPOL_HALF_32x8	0.00234006	0.48
INTERPOL_QUARTER_32x8	0.0044933	0.48
DIST_SAD_32x24	0.00499888	20.328
DIST_SAD_32x24sub	0.00457002	18.365
INTERPOL_HALF_32x24	0.0055965	0.48
INTERPOL_QUARTER_32x24	0.0117518	0.48

Frame	18
Others	7.28997	12564.1
TR_DCT_32x32_0	0.0364729	3.456
DIST_SSE_32x32	0.0101451	14.616
TR_DCT_16x16_0	0.028142	17.828
DIST_SSE_16x16	0.0149913	71.64
TR_DCT_8x8_0	0.00740141	25.648
DIST_SSE_8x8	0.0149024	181.024
DIST_SSE_64x64	0.00328836	1.092
DIST_SAD_64x64	0.0396225	30.94
DIST_SAD_64x64sub	0.0317312	25.614
INTERPOL_HALF_64x64	0.0391487	0.728
DIST_HAD_64x64	0.105274	14.574
INTERPOL_QUARTER_64x64	0.0820935	0.728
DIST_SAD_32x64	0.038608	61.88
DIST_SAD_32x64sub	0.0262905	41.786
INTERPOL_HALF_32x64	0.0422018	1.456
DIST_HAD_32x64	0.0992314	27.3
INTERPOL_QUARTER_32x64	0.0887965	1.456
DIST_SAD_64x32	0.0407873	61.88
DIST_SAD_64x32sub	0.0216905	34.367
INTERPOL_HALF_64x32	0.040862	1.456
DIST_HAD_64x32	0.0999815	27.3
INTERPOL_QUARTER_64x32	0.0851962	1.456
TR_DCT_32x32_1	0.029299	2.743
TR_DCT_16x16_1	0.0234543	14.768
TR_DCT_8x8_1	0.0171115	58.902
TR_DCT_4x4_1	0.00709834	80.168
DIST_SSE_4x4	0.0280852	706.418
DIST_SAD_32x32	0.0396887	123.751
DIST_SAD_32x32sub	0.0350276	106.161
INTERPOL_HALF_32x32	0.0441366	2.912
DIST_HAD_32x32	0.101864	55.426
INTERPOL_QUARTER_32x32	0.0916268	2.912
DIST_SAD_16x32	0.0445635	247.502
DIST_SAD_16x32sub	0.0260175	144.094
INTERPOL_HALF_16x32	0.0516426	5.824
DIST_HAD_16x32	0.103283	109.2
INTERPOL_QUARTER_16x32	0.10571	5.824
DIST_SAD_32x16	0.0422387	247.475
DIST_SAD_32x16sub	0.0245074	139.521
INTERPOL_HALF_32x16	0.0483886	5.824
DIST_HAD_32x16	0.102982	109.2
INTERPOL_QUARTER_32x16	0.0967515	5.824
TR_DCT_16x16_2	0.0147779	8.84
TR_DCT_8x8_2	0.0165878	55.631
TR_DCT_4x4_2	0.0235208	270.616
DIST_SAD_16x16	0.0500535	494.905
DIST_SAD_16x16sub	0.0383205	376.53
INTERPOL_HALF_16x16	0.057543	11.648
DIST_HAD_16x16	0.103459	214.599
INTERPOL_QUARTER_16x16	0.111794	11.648
DIST_SAD_8x8	0.182668	3011.23
INTERPOL_HALF_8x8	0.0924143	46.592
DIST_HAD_8x8	0.130918	893.34
INTERPOL_QUARTER_8x8	0.16243	46.592
DIST_SAD_8x16	0.0619437	989.774
DIST_SAD_8x16sub	0.0298973	477.136
INTERPOL_HALF_8x16	0.0752611	23.296
DIST_HAD_8x16	0.114139	436.8
INTERPOL_QUARTER_8x16	0.143779	23.296
DIST_SAD_16x8	0.141043	1439.88
INTERPOL_HALF_16x8	0.0686018	23.296
DIST_HAD_16x8	0.113735	436.8
INTERPOL_QUARTER_16x8	0.125312	23.296
TR_iDCT_32x32_1	0.0187483	1.463
TR_iDCT_32x32_0	0.0250644	1.963
DIST_HAD_64x16	0.000525635	0.28
DIST_HAD_64x48	0.00155409	0.28
DIST_HAD_16x64	0.000770947	0.41
DIST_HAD_48x64	0.00230399	0.41
DIST_SAD_32x8	0.0101701	59.625
INTERPOL_HALF_32x8	0.00303117	0.624
