	 Total Time (s)	Calls (kCalls)
INTERPOL_QUARTER_32x8	0.0301305	3.168
DIST_SAD_32x24	0.0338731	134.496
DIST_SAD_32x24sub	0.0488199	181.499
INTERPOL_HALF_32x24	0.0379051	3.168
INTERPOL_QUARTER_32x24	0.0799107	3.168
DIST_SAD_8x32	0.0151668	139.918
DIST_SAD_8x32sub	0.0490645	413.003
INTERPOL_HALF_8x32	0.0194086	3.296
INTERPOL_QUARTER_8x32	0.0401924	3.296
DIST_SAD_24x32	0.0343522	139.9
DIST_SAD_24x32sub	0.0529056	192.48
INTERPOL_HALF_24x32	0.0404815	3.296
INTERPOL_QUARTER_24x32	0.0858682	3.296
DIST_SAD_16x4	0.0471271	713.778
INTERPOL_HALF_16x4	0.0106134	5.408
INTERPOL_QUARTER_16x4	0.0180837	5.408
DIST_SAD_16x12	0.0188299	229.597
DIST_SAD_16x12sub	0.0218234	237.938
INTERPOL_HALF_16x12	0.0214342	5.408
INTERPOL_QUARTER_16x12	0.0423289	5.408
DIST_SAD_4x16	0.00937235	224.256
DIST_SAD_4x16sub	0.0218658	429.478
INTERPOL_HALF_4x16	0.0128572	5.28
INTERPOL_QUARTER_4x16	0.0256742	5.28
DIST_SAD_12x16	0.0187985	224.319
DIST_SAD_12x16sub	0.0223213	237.656
INTERPOL_HALF_12x16	0.0218028	5.28
INTERPOL_QUARTER_12x16	0.0436592	5.28
TR_DST_4x4_3	0.00741958	64.978
DIST_HAD_4x4	0.0119873	224.14
TR_iDCT_4x4_1	0.00270177	20.831
TR_iDST_4x4_3	0.00141235	8.916

Frame	10
Others	87.1811	127500
TR_DCT_32x32_0	0.199901	18.344
DIST_SSE_32x32	0.0601039	84.412
TR_iDCT_32x32_0	0.160984	12.408
TR_DCT_16x16_0	0.156084	97.246
DIST_SSE_16x16	0.0941232	423.691
TR_iDCT_16x16_0	0.0678593	34.529
TR_DCT_8x8_0	0.0367875	124.872
DIST_SSE_8x8	0.123386	1453.64
DIST_SSE_64x64	0.0180332	5.788
TR_iDCT_8x8_0	0.00505436	12.509
DIST_SAD_64x64	0.215703	163.092
DIST_SAD_64x64sub	0.854031	655.815
INTERPOL_HALF_64x64	0.21313	3.84
DIST_HAD_64x64	0.565291	76.19
INTERPOL_QUARTER_64x64	0.456807	3.84
DIST_SAD_32x64	0.211943	326.22
DIST_SAD_32x64sub	0.42313	637.094
INTERPOL_HALF_32x64	0.229483	7.68
DIST_HAD_32x64	0.535359	144
INTERPOL_QUARTER_32x64	0.493451	7.68
DIST_SAD_64x32	0.219445	326.256
DIST_SAD_64x32sub	0.431637	646.59
INTERPOL_HALF_64x32	0.22144	7.68
DIST_HAD_64x32	0.535262	144
INTERPOL_QUARTER_64x32	0.466611	7.68
DIST_HAD_64x16	0.00402148	2.1
DIST_HAD_64x48	0.0117534	2.1
DIST_HAD_16x64	0.00368884	1.9
DIST_HAD_48x64	0.0108589	1.9
TR_DCT_32x32_1	0.18273	16.344
TR_iDCT_32x32_1	0.135405	10.331
TR_DCT_16x16_1	0.142403	87.556
TR_iDCT_16x16_1	0.0580049	28.984
TR_DCT_8x8_1	0.0996686	336.764
TR_iDCT_8x8_1	0.0279426	68.881
TR_DCT_4x4_1	0.0388641	435.248
DIST_SSE_4x4	0.306776	6796.42
DIST_SAD_32x32	0.219187	652.584
DIST_SAD_32x32sub	0.750977	2081.24
INTERPOL_HALF_32x32	0.241955	15.36
DIST_HAD_32x32	0.558352	297.76
INTERPOL_QUARTER_32x32	0.507094	15.36
DIST_SAD_16x32	0.243463	1305.15
DIST_SAD_16x32sub	0.377502	1891.32
INTERPOL_HALF_16x32	0.282355	30.72
DIST_HAD_16x32	0.552056	576
INTERPOL_QUARTER_16x32	0.587608	30.72
DIST_SAD_32x16	0.233892	1304.97
DIST_SAD_32x16sub	0.379634	1941.02
INTERPOL_HALF_32x16	0.26379	30.72
DIST_HAD_32x16	0.551181	576
INTERPOL_QUARTER_32x16	0.535553	30.72
DIST_HAD_32x8	0.0391505	80.11
DIST_HAD_32x24	0.114245	80.11
DIST_HAD_8x32	0.0364028	73.53
DIST_HAD_24x32	0.104645	73.53
TR_DCT_16x16_2	0.0848936	49.604
TR_iDCT_16x16_2	0.0416171	20.687
TR_DCT_8x8_2	0.0847632	278.274
TR_iDCT_8x8_2	0.0233474	56.221
TR_DCT_4x4_2	0.124807	1402.48
DIST_SAD_16x16	0.27241	2609.36
DIST_SAD_16x16sub	0.690003	5755.83
INTERPOL_HALF_16x16	0.31512	61.44
DIST_HAD_16x16	0.555164	1148.65
INTERPOL_QUARTER_16x16	0.622323	61.44
DIST_SAD_8x16	0.331579	5218.68
DIST_SAD_8x16sub	0.318193	4256.11
INTERPOL_HALF_8x16	0.407186	122.88
DIST_HAD_8x16	0.586909	2304
INTERPOL_QUARTER_8x16	0.800377	122.88
DIST_SAD_16x8	1.08443	10047.1
INTERPOL_HALF_16x8	0.369513	122.88
DIST_HAD_16x8	0.579065	2304
INTERPOL_QUARTER_16x8	0.690566	122.88
TR_DCT_8x8_3	0.0552183	156.001
TR_iDCT_8x8_3	0.0144394	34.323
TR_DCT_4x4_3	0.103276	1128.06
DIST_SAD_8x8	1.50507	21948.7
INTERPOL_HALF_8x8	0.501803	245.76
DIST_HAD_8x8	0.624513	4500.51
INTERPOL_QUARTER_8x8	0.907881	245.76
DIST_SAD_4x8	0.581512	11206.9
INTERPOL_HALF_4x8	0.387795	245.76
DIST_HAD_4x8	0.367128	4792.32
INTERPOL_QUARTER_4x8	0.689398	245.76
DIST_SAD_8x4	0.580649	11382.8
INTERPOL_HALF_8x4	0.346534	245.76
DIST_HAD_8x4	0.359096	4792.32
INTERPOL_QUARTER_8x4	0.569133	245.76
TR_iDCT_4x4_2	0.0155795	119.534
TR_iDCT_4x4_3	0.0102319	75.885
DIST_HAD_16x4	0.016335	128.96
DIST_HAD_16x12	0.0417125	128.96
DIST_HAD_4x16	0.0156209	117.75
DIST_HAD_12x16	0.0384492	117.75
TR_DST_4x4_2	0.00234602	19.536
DIST_SAD_32x8	0.124156	660.424
INTERPOL_HALF_32x8	0.0204093	4.032
INTERPOL_QUARTER_32x8	0.0390426	4.032
DIST_SAD_32x24	0.0438745	171.351
DIST_SAD_32x24sub	0.0643905	234.805
INTERPOL_HALF_32x24	0.0494856	4.032
INTERPOL_QUARTER_32x24	0.103213	4.032
DIST_SAD_8x32	0.0171576	156.328
DIST_SAD_8x32sub	0.0531162	442.599
INTERPOL_HALF_8x32	0.0219671	3.68
INTERPOL_QUARTER_8x32	0.0455825	3.68
DIST_SAD_24x32	0.0388081	156.4
DIST_SAD_24x32sub	0.0524167	188.855
INTERPOL_HALF_24x32	0.0457701	3.68
INTERPOL_QUARTER_24x32	0.0973361	3.68
DIST_SAD_16x4	0.0537339	779.302
INTERPOL_HALF_16x4	0.0126475	6.24
INTERPOL_QUARTER_16x4	0.021571	6.24
DIST_SAD_16x12	0.0223674	265.056
DIST_SAD_16x12sub	0.0265179	275.922
INTERPOL_HALF_16x12	0.0254336	6.24
INTERPOL_QUARTER_16x12	0.0500879	6.24
DIST_SAD_4x16	0.0103409	239.252
DIST_SAD_4x16sub	0.0245938	454.514
INTERPOL_HALF_4x16	0.0141744	5.632
INTERPOL_QUARTER_4x16	0.0280908	5.632
DIST_SAD_12x16	0.0206669	239.324
DIST_SAD_12x16sub	0.022701	231.697
INTERPOL_HALF_12x16	0.0238697	5.632
INTERPOL_QUARTER_12x16	0.0478092	5.632
TR_iDST_4x4_2	0.000577906	3.183
TR_iDCT_4x4_1	0.0025306	18.615
TR_DST_4x4_3	0.0104384	89.305
DIST_HAD_4x4	0.0167829	307.3
TR_iDST_4x4_3	0.00260327	16.425

Frame	11
Others	86.5958	128649
TR_DCT_32x32_0	0.187296	17.34
DIST_SSE_32x32	0.0562015	80.07
TR_iDCT_32x32_0	0.150089	11.661
TR_DCT_16x16_0	0.147192	92.786
DIST_SSE_16x16	0.0890971	404.606
TR_iDCT_16x16_0	0.0649914	33.43
TR_DCT_8x8_0	0.0347155	118.456
DIST_SSE_8x8	0.117305	1391.76
DIST_SSE_64x64	0.0173123	5.611
TR_iDCT_8x8_0	0.00474459	11.954
DIST_SAD_64x64	0.213142	163.092
DIST_SAD_64x64sub	0.914912	712.887
INTERPOL_HALF_64x64	0.21112	3.84
DIST_HAD_64x64	0.555841	75.56
INTERPOL_QUARTER_64x64	0.452722	3.84
DIST_SAD_32x64	0.208784	326.13
DIST_SAD_32x64sub	0.43787	668.326
INTERPOL_HALF_32x64	0.227042	7.68
DIST_HAD_32x64	0.529512	144
INTERPOL_QUARTER_32x64	0.488912	7.68
DIST_SAD_64x32	0.21759	326.22
DIST_SAD_64x32sub	0.456561	694.799
INTERPOL_HALF_64x32	0.219786	7.68
DIST_HAD_64x32	0.530838	144
INTERPOL_QUARTER_64x32	0.463351	7.68
DIST_HAD_64x16	0.00345589	1.82
DIST_HAD_64x48	0.0101718	1.82
DIST_HAD_16x64	0.00335068	1.74
DIST_HAD_48x64	0.0097041	1.74
TR_DCT_32x32_1	0.168064	15.218
TR_iDCT_32x32_1	0.118242	9.133
TR_DCT_16x16_1	0.132978	82.544
TR_iDCT_16x16_1	0.0549622	27.822
TR_DCT_8x8_1	0.0934858	318.506
TR_DCT_4x4_1	0.0363663	411.608
DIST_SSE_4x4	0.288068	6544.26
TR_iDCT_8x8_1	0.0256743	64.434
DIST_SAD_32x32	0.216498	652.422
DIST_SAD_32x32sub	0.799579	2259.5
INTERPOL_HALF_32x32	0.239078	15.36
DIST_HAD_32x32	0.546173	294.505
INTERPOL_QUARTER_32x32	0.502741	15.36
DIST_SAD_16x32	0.240381	1304.87
DIST_SAD_16x32sub	0.384872	1962.2
INTERPOL_HALF_16x32	0.279424	30.72
DIST_HAD_16x32	0.546621	576
INTERPOL_QUARTER_16x32	0.582374	30.72
DIST_SAD_32x16	0.230939	1304.77
DIST_SAD_32x16sub	0.392811	2054.53
INTERPOL_HALF_32x16	0.261019	30.72
DIST_HAD_32x16	0.544751	576
INTERPOL_QUARTER_32x16	0.530084	30.72
DIST_HAD_32x8	0.0330887	68.75
DIST_HAD_32x24	0.0964268	68.75
DIST_HAD_8x32	0.0329442	67.27
DIST_HAD_24x32	0.0943416	67.27
TR_DCT_16x16_2	0.0791222	46.731
TR_DCT_8x8_2	0.079579	264.776
TR_DCT_4x4_2	0.118078	1342.4
DIST_SAD_16x16	0.269233	2608.97
DIST_SAD_16x16sub	0.720447	6120.74
INTERPOL_HALF_16x16	0.31126	61.44
DIST_HAD_16x16	0.545893	1141.59
INTERPOL_QUARTER_16x16	0.617111	61.44
DIST_SAD_8x16	0.329305	5217.85
DIST_SAD_8x16sub	0.329254	4448.49
INTERPOL_HALF_8x16	0.403437	122.88
DIST_HAD_8x16	0.582128	2304
INTERPOL_QUARTER_8x16	0.792888	122.88
DIST_SAD_16x8	1.10288	10379
INTERPOL_HALF_16x8	0.365747	122.88
DIST_HAD_16x8	0.577043	2304
INTERPOL_QUARTER_16x8	0.684989	122.88
TR_DCT_8x8_3	0.0525895	149.619
TR_DCT_4x4_3	0.0995913	1102.54
DIST_SAD_8x8	1.50669	22382
INTERPOL_HALF_8x8	0.495479	245.76
DIST_HAD_8x8	0.622064	4484.72
INTERPOL_QUARTER_8x8	0.896952	245.76
DIST_SAD_4x8	0.580873	11357.4
INTERPOL_HALF_4x8	0.383768	245.76
DIST_HAD_4x8	0.363539	4792.32
INTERPOL_QUARTER_4x8	0.678314	245.76
DIST_SAD_8x4	0.583527	11645.1
INTERPOL_HALF_8x4	0.341524	245.76
DIST_HAD_8x4	0.355559	4792.32
INTERPOL_QUARTER_8x4	0.560079	245.76
TR_iDCT_16x16_2	0.0353189	17.763
TR_iDCT_8x8_2	0.0213703	52.136
TR_iDCT_8x8_3	0.0113642	27.253
TR_iDCT_4x4_2	0.0150977	118.867
DIST_HAD_16x4	0.0137785	110.1
DIST_HAD_16x12	0.0349833	110.1
DIST_HAD_4x16	0.0133766	102.62
DIST_HAD_12x16	0.0329804	102.62
TR_DST_4x4_2	0.00190561	16.304
TR_DST_4x4_3	0.00808475	70.666
DIST_HAD_4x4	0.0131575	244.16
TR_iDCT_4x4_3	0.00976888	74.656
DIST_SAD_32x8	0.11559	624.667
INTERPOL_HALF_32x8	0.0173637	3.472
INTERPOL_QUARTER_32x8	0.0331894	3.472
DIST_SAD_32x24	0.0369002	147.416
DIST_SAD_32x24sub	0.0558051	207.59
INTERPOL_HALF_32x24	0.0419473	3.472
INTERPOL_QUARTER_32x24	0.0875699	3.472
DIST_SAD_8x32	0.0156907	144.052
DIST_SAD_8x32sub	0.0518894	432.85
INTERPOL_HALF_8x32	0.020126	3.392
INTERPOL_QUARTER_8x32	0.0415655	3.392
DIST_SAD_24x32	0.0354455	144.016
DIST_SAD_24x32sub	0.0548182	199.726
INTERPOL_HALF_24x32	0.0418017	3.392
INTERPOL_QUARTER_24x32	0.0886303	3.392
TR_iDCT_4x4_1	0.00218813	16.643
DIST_SAD_16x4	0.0495422	731.506
INTERPOL_HALF_16x4	0.0106486	5.36
INTERPOL_QUARTER_16x4	0.018184	5.36
DIST_SAD_16x12	0.0189497	227.728
DIST_SAD_16x12sub	0.0237287	256.454
INTERPOL_HALF_16x12	0.0213865	5.36
INTERPOL_QUARTER_16x12	0.0423865	5.36
DIST_SAD_4x16	0.00901719	210.764
DIST_SAD_4x16sub	0.0216767	409.008
INTERPOL_HALF_4x16	0.0124263	4.96
INTERPOL_QUARTER_4x16	0.0243305	4.96
DIST_SAD_12x16	0.0179501	210.728
DIST_SAD_12x16sub	0.0220065	224.985
INTERPOL_HALF_12x16	0.0207684	4.96
INTERPOL_QUARTER_12x16	0.0414158	4.96
TR_iDST_4x4_2	0.000503067	2.873
TR_iDST_4x4_3	0.00247936	16.007

Frame	12
Others	109.217	152083
TR_DCT_32x32_0	0.298491	27.6
DIST_SSE_32x32	0.0893414	128.138
TR_iDCT_32x32_0	0.304742	23.704
TR_DCT_16x16_0	0.221238	139.366
DIST_SSE_16x16	0.141668	650.401
TR_iDCT_16x16_0	0.137907	70.94
TR_DCT_8x8_0	0.0519719	177.512
DIST_SSE_8x8	0.173662	2094.56
DIST_SSE_64x64	0.0226547	7.356
TR_iDCT_8x8_0	0.0106674	26.914
DIST_SAD_64x64	0.212551	163.056
DIST_SAD_64x64sub	0.977378	761.813
INTERPOL_HALF_64x64	0.210339	3.84
DIST_HAD_64x64	0.61208	83.54
INTERPOL_QUARTER_64x64	0.451995	3.84
DIST_SAD_32x64	0.208489	326.085
DIST_SAD_32x64sub	0.497987	761.847
INTERPOL_HALF_32x64	0.22639	7.68
DIST_HAD_32x64	0.528612	144
INTERPOL_QUARTER_32x64	0.488805	7.68
DIST_SAD_64x32	0.216616	326.112
DIST_SAD_64x32sub	0.501245	765.063
INTERPOL_HALF_64x32	0.219073	7.68
DIST_HAD_64x32	0.52956	144
INTERPOL_QUARTER_64x32	0.463068	7.68
DIST_HAD_64x16	0.00684647	3.54
DIST_HAD_64x48	0.0197217	3.54
DIST_HAD_16x64	0.00641747	3.33
DIST_HAD_48x64	0.0186953	3.33
TR_DCT_32x32_1	0.277944	25.433
TR_iDCT_32x32_1	0.288488	22.389
TR_DCT_16x16_1	0.206799	128.876
TR_iDCT_16x16_1	0.124932	63.464
TR_DCT_8x8_1	0.143125	489.314
TR_DCT_4x4_1	0.0553074	621.016
DIST_SSE_4x4	0.405963	9403.59
TR_iDCT_8x8_1	0.0573891	144.309
DIST_SAD_32x32	0.216695	652.161
DIST_SAD_32x32sub	0.904004	2547.4
INTERPOL_HALF_32x32	0.239066	15.36
DIST_HAD_32x32	0.598433	323.1
INTERPOL_QUARTER_32x32	0.502441	15.36
DIST_SAD_16x32	0.239472	1304.28
DIST_SAD_16x32sub	0.447265	2279.91
INTERPOL_HALF_16x32	0.279077	30.72
DIST_HAD_16x32	0.544982	576
INTERPOL_QUARTER_16x32	0.580007	30.72
DIST_SAD_32x16	0.229955	1304
DIST_SAD_32x16sub	0.463572	2422.17
INTERPOL_HALF_32x16	0.260075	30.72
DIST_HAD_32x16	0.543379	576
INTERPOL_QUARTER_32x16	0.528702	30.72
DIST_HAD_32x8	0.0679478	141.9
DIST_HAD_32x24	0.197809	141.9
DIST_HAD_8x32	0.0634385	129.8
DIST_HAD_24x32	0.18149	129.8
TR_DCT_16x16_2	0.128535	76.943
TR_iDCT_16x16_2	0.106613	53.889
TR_DCT_8x8_2	0.122745	408.798
TR_DCT_4x4_2	0.173015	1970.14
TR_iDCT_8x8_2	0.0522983	128.875
TR_iDCT_4x4_2	0.0340073	270.893
DIST_SAD_16x16	0.268947	2608.18
DIST_SAD_16x16sub	0.907292	7738.43
INTERPOL_HALF_16x16	0.312233	61.44
DIST_HAD_16x16	0.582792	1220.68
INTERPOL_QUARTER_16x16	0.615245	61.44
DIST_SAD_8x16	0.328	5216.08
DIST_SAD_8x16sub	0.395544	5250.78
INTERPOL_HALF_8x16	0.402946	122.88
DIST_HAD_8x16	0.580303	2304
INTERPOL_QUARTER_8x16	0.7873	122.88
DIST_SAD_16x8	1.23876	11523.7
INTERPOL_HALF_16x8	0.365383	122.88
DIST_HAD_16x8	0.57485	2304
INTERPOL_QUARTER_16x8	0.680255	122.88
DIST_HAD_16x4	0.0281849	223.21
DIST_HAD_16x12	0.0710718	223.21
DIST_HAD_4x16	0.0272921	207.64
DIST_HAD_12x16	0.0667016	207.64
TR_DST_4x4_2	0.00612454	52.464
TR_iDST_4x4_2	0.00188692	11.232
TR_DCT_8x8_3	0.0729488	218.215
TR_DCT_4x4_3	0.124075	1384.3
DIST_SAD_8x8	1.79266	26111.8
INTERPOL_HALF_8x8	0.497233	245.76
DIST_HAD_8x8	0.640301	4656.01
INTERPOL_QUARTER_8x8	0.88624	245.76
DIST_SAD_4x8	0.650368	12622.6
INTERPOL_HALF_4x8	0.384469	245.76
DIST_HAD_4x8	0.361204	4792.32
INTERPOL_QUARTER_4x8	0.66679	245.76
DIST_SAD_8x4	0.697377	13778.4
INTERPOL_HALF_8x4	0.342283	245.76
DIST_HAD_8x4	0.353838	4792.32
INTERPOL_QUARTER_8x4	0.55428	245.76
TR_iDCT_8x8_3	0.0421724	101.681
TR_iDCT_4x4_3	0.0252798	195.75
TR_DST_4x4_3	0.0310654	270.822
DIST_HAD_4x4	0.0490032	929.32
TR_iDST_4x4_3	0.0107521	70.374
DIST_SAD_4x16	0.0167279	399.98
DIST_SAD_4x16sub	0.0397704	755.076
INTERPOL_HALF_4x16	0.0233059	9.424
INTERPOL_QUARTER_4x16	0.0457891	9.424
DIST_SAD_12x16	0.033688	400.034
DIST_SAD_12x16sub	0.0355803	371.96
INTERPOL_HALF_12x16	0.0391534	9.424
INTERPOL_QUARTER_12x16	0.0780051	9.424
DIST_SAD_16x4	0.0875495	1309.63
INTERPOL_HALF_16x4	0.0203224	10.256
INTERPOL_QUARTER_16x4	0.0344731	10.256
DIST_SAD_16x12	0.0358855	435.664
DIST_SAD_16x12sub	0.041044	442.998
INTERPOL_HALF_16x12	0.0410741	10.256
INTERPOL_QUARTER_16x12	0.0804375	10.256
DIST_SAD_8x32	0.0293628	272.536
DIST_SAD_8x32sub	0.0828185	699.01
INTERPOL_HALF_8x32	0.0376888	6.416
INTERPOL_QUARTER_8x32	0.0773462	6.416
DIST_SAD_24x32	0.0663785	272.536
DIST_SAD_24x32sub	0.0834426	308.038
INTERPOL_HALF_24x32	0.0789373	6.416
INTERPOL_QUARTER_24x32	0.165073	6.416
DIST_SAD_32x8	0.200843	1089.06
INTERPOL_HALF_32x8	0.0351232	7.072
INTERPOL_QUARTER_32x8	0.0667624	7.072
DIST_SAD_32x24	0.0751695	300.164
DIST_SAD_32x24sub	0.103567	385.996
INTERPOL_HALF_32x24	0.0846781	7.072
INTERPOL_QUARTER_32x24	0.175924	7.072
TR_iDCT_4x4_1	0.00507366	39.777

Frame	13
Others	85.6879	130122
TR_DCT_32x32_0	0.163216	15.212
DIST_SSE_32x32	0.0484111	69.298
TR_DCT_16x16_0	0.130363	82.626
DIST_SSE_16x16	0.0758758	349.076
TR_DCT_8x8_0	0.0308138	106.552
DIST_SSE_8x8	0.104286	1246.46
DIST_SSE_64x64	0.0160423	5.241
DIST_SAD_64x64	0.212604	163.02
DIST_SAD_64x64sub	0.997719	784.299
INTERPOL_HALF_64x64	0.209924	3.84
DIST_HAD_64x64	0.540871	74.09
INTERPOL_QUARTER_64x64	0.449802	3.84
DIST_SAD_32x64	0.207835	326.076
DIST_SAD_32x64sub	0.476432	736.257
INTERPOL_HALF_32x64	0.225622	7.68
DIST_HAD_32x64	0.526217	144
INTERPOL_QUARTER_32x64	0.487145	7.68
DIST_SAD_64x32	0.215818	326.166
DIST_SAD_64x32sub	0.457368	700.92
INTERPOL_HALF_64x32	0.218249	7.68
DIST_HAD_64x32	0.527842	144
INTERPOL_QUARTER_64x32	0.461033	7.68
TR_iDCT_32x32_0	0.105534	8.277
TR_DCT_32x32_1	0.146523	13.312
TR_DCT_16x16_1	0.117371	73.416
TR_DCT_8x8_1	0.0824951	284.494
TR_DCT_4x4_1	0.0325409	370.6
DIST_SSE_4x4	0.262796	6021.59
DIST_SAD_32x32	0.217867	652.197
DIST_SAD_32x32sub	0.846692	2413.29
INTERPOL_HALF_32x32	0.2379	15.36
DIST_HAD_32x32	0.534768	289.92
INTERPOL_QUARTER_32x32	0.50109	15.36
DIST_SAD_16x32	0.239534	1304.12
DIST_SAD_16x32sub	0.409052	2093.51
INTERPOL_HALF_16x32	0.27739	30.72
DIST_HAD_16x32	0.546221	576
INTERPOL_QUARTER_16x32	0.579654	30.72
DIST_SAD_32x16	0.231081	1304.29
DIST_SAD_32x16sub	0.411613	2176.01
INTERPOL_HALF_32x16	0.258846	30.72
DIST_HAD_32x16	0.541828	576
INTERPOL_QUARTER_32x16	0.527993	30.72
TR_DCT_16x16_2	0.0700748	41.517
TR_DCT_8x8_2	0.0711316	239.052
TR_DCT_4x4_2	0.106005	1230.82
DIST_SAD_16x16	0.268529	2606.47
DIST_SAD_16x16sub	0.78032	6728.26
INTERPOL_HALF_16x16	0.309477	61.44
DIST_HAD_16x16	0.536821	1129.06
INTERPOL_QUARTER_16x16	0.613635	61.44
DIST_SAD_8x16	0.330372	5212.48
DIST_SAD_8x16sub	0.354743	4743.32
INTERPOL_HALF_8x16	0.400471	122.88
DIST_HAD_8x16	0.57922	2304
INTERPOL_QUARTER_8x16	0.789083	122.88
DIST_SAD_16x8	1.15118	10760
INTERPOL_HALF_16x8	0.362796	122.88
DIST_HAD_16x8	0.574091	2304
INTERPOL_QUARTER_16x8	0.680889	122.88
TR_DCT_8x8_3	0.0495037	140.843
TR_DCT_4x4_3	0.0953941	1063.86
DIST_SAD_8x8	1.59795	23496.4
INTERPOL_HALF_8x8	0.491011	245.76
DIST_HAD_8x8	0.610406	4464.56
INTERPOL_QUARTER_8x8	0.894207	245.76
DIST_SAD_4x8	0.600064	11749.1
INTERPOL_HALF_4x8	0.378816	245.76
DIST_HAD_4x8	0.366912	4792.32
INTERPOL_QUARTER_4x8	0.67704	245.76
DIST_SAD_8x4	0.621345	12382.5
INTERPOL_HALF_8x4	0.336629	245.76
DIST_HAD_8x4	0.352915	4792.32
INTERPOL_QUARTER_8x4	0.55811	245.76
TR_iDCT_16x16_2	0.0231098	11.708
TR_iDCT_8x8_3	0.00762644	18.187
TR_iDCT_16x16_0	0.0432556	22.288
TR_iDCT_8x8_0	0.00331589	8.51
TR_iDCT_32x32_1	0.0851082	6.608
TR_iDCT_16x16_1	0.0338136	17.265
TR_iDCT_8x8_1	0.0153686	38.835
TR_iDCT_8x8_2	0.0119548	29.432
DIST_HAD_64x16	0.00258031	1.37
DIST_HAD_64x48	0.00759376	1.37
DIST_HAD_16x64	0.00269597	1.41
DIST_HAD_48x64	0.00786758	1.41
TR_iDCT_4x4_3	0.00526218	39.777
DIST_HAD_32x8	0.0258337	53.59
DIST_HAD_32x24	0.0753294	53.59
DIST_HAD_8x32	0.0258206	52.88
DIST_HAD_24x32	0.0737662	52.88
DIST_SAD_8x32	0.0123145	113.515
DIST_SAD_8x32sub	0.0452613	383.698
INTERPOL_HALF_8x32	0.015643	2.672
INTERPOL_QUARTER_8x32	0.0327828	2.672
DIST_SAD_24x32	0.027542	113.56
DIST_SAD_24x32sub	0.0468087	171.982
INTERPOL_HALF_24x32	0.032618	2.672
INTERPOL_QUARTER_24x32	0.0696154	2.672
TR_iDCT_4x4_2	0.00795354	62.487
DIST_SAD_32x8	0.0904797	480.075
INTERPOL_HALF_32x8	0.0134745	2.704
INTERPOL_QUARTER_32x8	0.025967	2.704
DIST_SAD_32x24	0.0289353	114.848
DIST_SAD_32x24sub	0.0484734	177.743
INTERPOL_HALF_32x24	0.0336614	2.704
INTERPOL_QUARTER_32x24	0.0688902	2.704
DIST_HAD_16x4	0.00935782	75.1
DIST_HAD_16x12	0.0238176	75.1
DIST_HAD_4x16	0.00948954	73.95
DIST_HAD_12x16	0.0236346	73.95
TR_DST_4x4_2	0.00121592	10.576
TR_iDCT_4x4_1	0.00151168	11.742
DIST_SAD_16x4	0.0327565	487.216
INTERPOL_HALF_16x4	0.00721929	3.632
INTERPOL_QUARTER_16x4	0.0123435	3.632
DIST_SAD_16x12	0.0126592	154.252
DIST_SAD_16x12sub	0.0156531	170.361
INTERPOL_HALF_16x12	0.0144795	3.632
INTERPOL_QUARTER_16x12	0.028654	3.632
DIST_SAD_4x16	0.00648392	151.532
DIST_SAD_4x16sub	0.0163988	319.688
INTERPOL_HALF_4x16	0.00876603	3.568
INTERPOL_QUARTER_4x16	0.0173421	3.568
DIST_SAD_12x16	0.0128889	151.496
DIST_SAD_12x16sub	0.0167646	176.529
INTERPOL_HALF_12x16	0.0148433	3.568
INTERPOL_QUARTER_12x16	0.0295802	3.568
TR_iDST_4x4_2	0.000226198	1.315
TR_DST_4x4_3	0.00535207	47.373
TR_iDST_4x4_3	0.000983262	6.346
DIST_HAD_4x4	0.00857231	163.52

Frame	14
Others	83.0953	122669
TR_DCT_32x32_0	0.192364	17.544
DIST_SSE_32x32	0.0578414	80.585
TR_iDCT_32x32_0	0.157851	12.106
TR_DCT_16x16_0	0.151149	93.956
DIST_SSE_16x16	0.0896582	400.781
TR_iDCT_16x16_0	0.0624548	31.647
TR_DCT_8x8_0	0.0357323	120.528
DIST_SSE_8x8	0.119187	1376.82
DIST_SSE_64x64	0.0178813	5.67
DIST_SAD_64x64	0.215504	163.2
DIST_SAD_64x64sub	0.83663	637.811
INTERPOL_HALF_64x64	0.213735	3.84
DIST_HAD_64x64	0.561917	75.595
INTERPOL_QUARTER_64x64	0.456895	3.84
DIST_SAD_32x64	0.212109	326.4
DIST_SAD_32x64sub	0.401248	601.376
INTERPOL_HALF_32x64	0.230192	7.68
DIST_HAD_32x64	0.535547	144
INTERPOL_QUARTER_32x64	0.493675	7.68
DIST_SAD_64x32	0.220522	326.281
DIST_SAD_64x32sub	0.416908	618.976
INTERPOL_HALF_64x32	0.222225	7.68
DIST_HAD_64x32	0.536663	144
INTERPOL_QUARTER_64x32	0.468688	7.68
DIST_HAD_16x64	0.00372016	1.92
DIST_HAD_48x64	0.0108765	1.92
TR_DCT_32x32_1	0.169576	15.152
TR_iDCT_32x32_1	0.116937	8.899
TR_DCT_16x16_1	0.134163	82.36
TR_iDCT_16x16_1	0.0523041	26.17
TR_DCT_8x8_1	0.0944523	317.93
TR_DCT_4x4_1	0.0363878	411.16
DIST_SSE_4x4	0.292825	6454.12
TR_iDCT_8x8_1	0.0250146	61.793
DIST_SAD_32x32	0.218773	652.431
DIST_SAD_32x32sub	0.737255	2017.22
INTERPOL_HALF_32x32	0.241607	15.36
