	 Total Time (s)	Calls (kCalls)
DIST_HAD_64x64	0.106379	14.574
INTERPOL_QUARTER_64x64	0.0830606	0.728
DIST_SAD_32x64	0.0396199	61.88
DIST_SAD_32x64sub	0.0246701	37.394
INTERPOL_HALF_32x64	0.0431364	1.456
DIST_HAD_32x64	0.101067	27.3
INTERPOL_QUARTER_32x64	0.0907712	1.456
DIST_SAD_64x32	0.0412373	61.88
DIST_SAD_64x32sub	0.027022	41.611
INTERPOL_HALF_64x32	0.0415668	1.456
DIST_HAD_64x32	0.100521	27.3
INTERPOL_QUARTER_64x32	0.0860231	1.456
TR_DCT_32x32_1	0.0290412	2.688
TR_DCT_16x16_1	0.0229075	14.304
TR_DCT_8x8_1	0.0163112	57.686
TR_DCT_4x4_1	0.00613838	78.632
DIST_SSE_4x4	0.0533715	1182.63
DIST_SAD_32x32	0.040733	123.724
DIST_SAD_32x32sub	0.0351601	102.524
INTERPOL_HALF_32x32	0.0449155	2.912
DIST_HAD_32x32	0.102497	55.461
INTERPOL_QUARTER_32x32	0.092615	2.912
DIST_SAD_16x32	0.0452858	247.484
DIST_SAD_16x32sub	0.0281866	151.016
INTERPOL_HALF_16x32	0.0525133	5.824
DIST_HAD_16x32	0.103465	109.2
INTERPOL_QUARTER_16x32	0.10673	5.824
DIST_SAD_32x16	0.0442589	247.448
DIST_SAD_32x16sub	0.0265928	146.33
INTERPOL_HALF_32x16	0.0496632	5.824
DIST_HAD_32x16	0.103877	109.2
INTERPOL_QUARTER_32x16	0.0985435	5.824
TR_DCT_16x16_2	0.0142808	8.344
TR_DCT_8x8_2	0.0142687	47.886
TR_DCT_4x4_2	0.0197806	252.368
DIST_SAD_16x16	0.0510895	494.914
DIST_SAD_16x16sub	0.0437524	398.938
INTERPOL_HALF_16x16	0.0595981	11.648
DIST_HAD_16x16	0.102603	213.619
INTERPOL_QUARTER_16x16	0.114038	11.648
DIST_SAD_8x16	0.0623111	989.828
DIST_SAD_8x16sub	0.0332204	447.221
INTERPOL_HALF_8x16	0.0772764	23.296
DIST_HAD_8x16	0.110965	436.8
INTERPOL_QUARTER_8x16	0.146292	23.296
DIST_SAD_16x8	0.145374	1435.27
INTERPOL_HALF_16x8	0.0710947	23.296
DIST_HAD_16x8	0.110096	436.8
INTERPOL_QUARTER_16x8	0.128296	23.296
TR_DCT_8x8_3	0.009368	26.244
TR_DCT_4x4_3	0.0160485	201.264
DIST_SAD_8x8	0.204826	3118.88
INTERPOL_HALF_8x8	0.0952154	46.592
DIST_HAD_8x8	0.116684	844.256
INTERPOL_QUARTER_8x8	0.165606	46.592
DIST_SAD_4x8	0.0729229	1617.82
INTERPOL_HALF_4x8	0.0733927	46.592
DIST_HAD_4x8	0.0696745	908.544
INTERPOL_QUARTER_4x8	0.124128	46.592
DIST_SAD_8x4	0.0695843	1590.85
INTERPOL_HALF_8x4	0.0660153	46.592
DIST_HAD_8x4	0.0677232	908.544
INTERPOL_QUARTER_8x4	0.10344	46.592
TR_iDCT_32x32_0	0.0248396	1.907
DIST_HAD_64x16	0.000532392	0.28
DIST_HAD_64x48	0.00156844	0.28
DIST_HAD_16x64	0.000794611	0.4
DIST_HAD_48x64	0.00228739	0.4
TR_iDCT_32x32_1	0.0182848	1.405
DIST_HAD_32x8	0.00664256	13.7
DIST_HAD_32x24	0.019559	13.7
DIST_HAD_8x32	0.0103549	21.11
DIST_HAD_24x32	0.0296621	21.11
TR_iDCT_16x16_1	0.00613835	3.085
TR_iDCT_8x8_1	0.00347446	8.563
TR_iDCT_16x16_0	0.00893647	4.596
TR_iDCT_8x8_0	0.00112922	2.792
TR_iDCT_4x4_1	0.000263876	1.901
DIST_HAD_16x4	0.00385472	30.39
DIST_HAD_16x12	0.00985626	30.39
DIST_HAD_4x16	0.00511769	40.08
DIST_HAD_12x16	0.012849	40.08
TR_iDCT_16x16_2	0.00468452	2.34
TR_iDCT_8x8_2	0.00221021	5.186
TR_iDCT_4x4_2	0.00163337	11.598
TR_DST_4x4_2	0.000219282	1.808
TR_iDST_4x4_2	0.000144928	0.891
TR_iDCT_8x8_3	0.00155888	3.636
TR_iDCT_4x4_3	0.000841793	5.735
TR_DST_4x4_3	0.000747112	6.655
TR_iDST_4x4_3	0.000512481	3.322
DIST_HAD_4x4	0.00124581	22.4
DIST_SAD_8x32	0.00508755	46.884
DIST_SAD_8x32sub	0.00812406	66.427
INTERPOL_HALF_8x32	0.00652871	1.104
INTERPOL_QUARTER_8x32	0.0134526	1.104
DIST_SAD_24x32	0.0114494	46.848
DIST_SAD_24x32sub	0.00951766	35.046
INTERPOL_HALF_24x32	0.0136947	1.104
INTERPOL_QUARTER_24x32	0.0285632	1.104
DIST_SAD_4x16	0.00429689	86.941
DIST_SAD_4x16sub	0.00447685	96.375
INTERPOL_HALF_4x16	0.0051446	2.048
INTERPOL_QUARTER_4x16	0.00991278	2.048
DIST_SAD_12x16	0.00736358	86.941
DIST_SAD_12x16sub	0.00625801	63.937
INTERPOL_HALF_12x16	0.00856931	2.048
INTERPOL_QUARTER_12x16	0.0171252	2.048
DIST_SAD_16x4	0.00821812	121.985
INTERPOL_HALF_16x4	0.00314648	1.52
INTERPOL_QUARTER_16x4	0.00522189	1.52
DIST_SAD_16x12	0.00541498	64.528
DIST_SAD_16x12sub	0.0031576	35.882
INTERPOL_HALF_16x12	0.00625384	1.52
INTERPOL_QUARTER_16x12	0.0120123	1.52
DIST_SAD_32x8	0.0117466	65.796
INTERPOL_HALF_32x8	0.00351186	0.704
INTERPOL_QUARTER_32x8	0.00677923	0.704
DIST_SAD_32x24	0.00772181	29.848
DIST_SAD_32x24sub	0.0043818	16.399
INTERPOL_HALF_32x24	0.00869964	0.704
INTERPOL_QUARTER_32x24	0.0178818	0.704

Frame	15
Others	11.8991	19422
TR_DCT_32x32_0	0.0351623	3.304
DIST_SSE_32x32	0.00959845	13.672
TR_DCT_16x16_0	0.0270624	17.212
DIST_SSE_16x16	0.0141838	67.645
TR_DCT_8x8_0	0.00689972	24.56
DIST_SSE_8x8	0.0194217	239.701
DIST_SSE_64x64	0.00326552	1.068
DIST_SAD_64x64	0.0400255	30.94
DIST_SAD_64x64sub	0.0322698	25.886
INTERPOL_HALF_64x64	0.0395719	0.728
DIST_HAD_64x64	0.104896	14.399
INTERPOL_QUARTER_64x64	0.0835149	0.728
DIST_SAD_32x64	0.0388221	61.88
DIST_SAD_32x64sub	0.0302121	47.556
INTERPOL_HALF_32x64	0.0425283	1.456
DIST_HAD_32x64	0.0995728	27.3
INTERPOL_QUARTER_32x64	0.0897514	1.456
DIST_SAD_64x32	0.0408913	61.88
DIST_SAD_64x32sub	0.0271205	42.604
INTERPOL_HALF_64x32	0.0413181	1.456
DIST_HAD_64x32	0.0996983	27.3
INTERPOL_QUARTER_64x32	0.0854473	1.456
TR_DCT_32x32_1	0.0270338	2.524
TR_DCT_16x16_1	0.02198	13.848
TR_DCT_8x8_1	0.0156958	55.552
TR_DCT_4x4_1	0.00574515	74.528
DIST_SSE_4x4	0.0510757	1150.73
DIST_SAD_32x32	0.0405325	123.724
DIST_SAD_32x32sub	0.0416338	121.608
INTERPOL_HALF_32x32	0.0447836	2.912
DIST_HAD_32x32	0.100614	54.726
INTERPOL_QUARTER_32x32	0.0921873	2.912
DIST_SAD_16x32	0.0451208	247.448
DIST_SAD_16x32sub	0.0288618	158.043
INTERPOL_HALF_16x32	0.0524285	5.824
DIST_HAD_16x32	0.102944	109.2
INTERPOL_QUARTER_16x32	0.106525	5.824
DIST_SAD_32x16	0.0439853	247.412
DIST_SAD_32x16sub	0.0273614	153.544
INTERPOL_HALF_32x16	0.0491468	5.824
DIST_HAD_32x16	0.103109	109.2
INTERPOL_QUARTER_32x16	0.0979324	5.824
TR_DCT_16x16_2	0.0135904	8.096
TR_DCT_8x8_2	0.0137439	46.802
TR_DCT_4x4_2	0.0191172	247.016
DIST_SAD_16x16	0.0507079	494.896
DIST_SAD_16x16sub	0.0436475	418.678
INTERPOL_HALF_16x16	0.0590454	11.648
DIST_HAD_16x16	0.101522	212.849
INTERPOL_QUARTER_16x16	0.113458	11.648
DIST_SAD_8x16	0.061615	989.693
DIST_SAD_8x16sub	0.0352166	493.834
INTERPOL_HALF_8x16	0.0766763	23.296
DIST_HAD_8x16	0.110017	436.8
INTERPOL_QUARTER_8x16	0.144774	23.296
DIST_SAD_16x8	0.143336	1444.92
INTERPOL_HALF_16x8	0.0699655	23.296
DIST_HAD_16x8	0.108979	436.8
INTERPOL_QUARTER_16x8	0.126625	23.296
TR_DCT_8x8_3	0.00887424	25.278
TR_DCT_4x4_3	0.0155492	197.412
DIST_SAD_8x8	0.203607	3162.12
INTERPOL_HALF_8x8	0.0943027	46.592
DIST_HAD_8x8	0.115461	841.771
INTERPOL_QUARTER_8x8	0.164207	46.592
DIST_SAD_4x8	0.0739697	1675.66
INTERPOL_HALF_4x8	0.0726633	46.592
DIST_HAD_4x8	0.0692466	908.544
INTERPOL_QUARTER_4x8	0.122907	46.592
DIST_SAD_8x4	0.0686792	1600.15
INTERPOL_HALF_8x4	0.065448	46.592
DIST_HAD_8x4	0.0674213	908.544
INTERPOL_QUARTER_8x4	0.102682	46.592
TR_iDCT_32x32_0	0.0221658	1.73
TR_iDCT_32x32_1	0.0146714	1.147
TR_iDCT_4x4_2	0.00130921	9.77
TR_iDCT_4x4_3	0.000634928	4.61
DIST_HAD_64x16	0.0004272	0.23
DIST_HAD_64x48	0.00126493	0.23
DIST_HAD_16x64	0.000871526	0.45
DIST_HAD_48x64	0.00248256	0.45
DIST_SAD_8x32	0.00490434	46.24
DIST_SAD_8x32sub	0.00764871	65.69
INTERPOL_HALF_8x32	0.00623217	1.088
DIST_HAD_8x32	0.0100041	20.81
INTERPOL_QUARTER_8x32	0.0128914	1.088
DIST_SAD_24x32	0.0111185	46.24
DIST_SAD_24x32sub	0.00933165	34.28
INTERPOL_HALF_24x32	0.0133097	1.088
DIST_HAD_24x32	0.0290492	20.81
INTERPOL_QUARTER_24x32	0.0278218	1.088
DIST_SAD_16x4	0.00649225	101.563
INTERPOL_HALF_16x4	0.00228165	1.136
DIST_HAD_16x4	0.0028965	23.13
INTERPOL_QUARTER_16x4	0.00382702	1.136
DIST_SAD_16x12	0.00392381	48.28
DIST_SAD_16x12sub	0.00263694	32.476
INTERPOL_HALF_16x12	0.00454046	1.136
DIST_HAD_16x12	0.00728417	23.13
INTERPOL_QUARTER_16x12	0.0088985	1.136
DIST_SAD_4x16	0.00429177	87.684
DIST_SAD_4x16sub	0.00427824	97.683
INTERPOL_HALF_4x16	0.00506405	2.064
DIST_HAD_4x16	0.00512656	40.27
INTERPOL_QUARTER_4x16	0.00983839	2.064
DIST_SAD_12x16	0.00737803	87.684
DIST_SAD_12x16sub	0.00597488	65.172
INTERPOL_HALF_12x16	0.00849008	2.064
DIST_HAD_12x16	0.012683	40.27
INTERPOL_QUARTER_12x16	0.0169052	2.064
TR_iDCT_16x16_0	0.00826929	4.3
TR_iDCT_16x16_1	0.00569681	2.92
TR_iDCT_8x8_1	0.00295887	7.222
TR_iDCT_16x16_2	0.00382943	1.949
TR_iDCT_8x8_2	0.00176539	4.161
TR_iDCT_8x8_3	0.000974649	2.347
TR_iDCT_8x8_0	0.0009572	2.39
DIST_HAD_32x8	0.00580585	12.2
DIST_HAD_32x24	0.0168889	12.2
TR_iDCT_4x4_1	0.000256922	1.813
TR_DST_4x4_2	0.000182632	1.456
TR_iDST_4x4_2	0.000116743	0.724
TR_DST_4x4_3	0.000400775	3.706
TR_iDST_4x4_3	0.000258151	1.708
DIST_HAD_4x4	0.000652901	12.46
DIST_SAD_32x8	0.013457	76.928
INTERPOL_HALF_32x8	0.00309797	0.624
INTERPOL_QUARTER_32x8	0.00583333	0.624
DIST_SAD_32x24	0.00650738	26.448
DIST_SAD_32x24sub	0.00408281	16.081
INTERPOL_HALF_32x24	0.00733858	0.624
INTERPOL_QUARTER_32x24	0.0154303	0.624

Frame	16
Others	16.3905	23284.1
TR_DCT_32x32_0	0.0551277	5.164
DIST_SSE_32x32	0.0165427	23.86
TR_DCT_16x16_0	0.0394597	24.984
DIST_SSE_16x16	0.0241437	115.03
TR_DCT_8x8_0	0.0109559	38.72
DIST_SSE_8x8	0.0311368	381.344
TR_iDCT_16x16_0	0.0228739	11.794
TR_iDCT_32x32_0	0.0568547	4.435
DIST_SSE_64x64	0.00431366	1.389
DIST_SAD_64x64	0.0401315	30.94
DIST_SAD_64x64sub	0.036773	27.96
INTERPOL_HALF_64x64	0.0395908	0.728
DIST_HAD_64x64	0.115477	15.869
INTERPOL_QUARTER_64x64	0.0836224	0.728
DIST_SAD_32x64	0.0388821	61.88
DIST_SAD_32x64sub	0.0384191	59.94
INTERPOL_HALF_32x64	0.0424504	1.456
DIST_HAD_32x64	0.0995726	27.3
INTERPOL_QUARTER_32x64	0.0898916	1.456
DIST_SAD_64x32	0.0406923	61.88
DIST_SAD_64x32sub	0.0314228	48.992
INTERPOL_HALF_64x32	0.0411292	1.456
DIST_HAD_64x32	0.0994784	27.3
INTERPOL_QUARTER_64x32	0.0856681	1.456
TR_DCT_32x32_1	0.0495003	4.655
TR_DCT_16x16_1	0.035761	22.572
TR_DCT_8x8_1	0.0259256	91.898
TR_DCT_4x4_1	0.0102917	129.848
DIST_SSE_4x4	0.0773425	1732.74
TR_iDCT_16x16_1	0.0200054	10.339
DIST_SAD_32x32	0.0404437	123.724
DIST_SAD_32x32sub	0.053007	154.82
INTERPOL_HALF_32x32	0.0446824	2.912
DIST_HAD_32x32	0.112354	61.236
INTERPOL_QUARTER_32x32	0.0924852	2.912
DIST_SAD_16x32	0.0446392	247.484
DIST_SAD_16x32sub	0.032821	175.829
INTERPOL_HALF_16x32	0.0520233	5.824
DIST_HAD_16x32	0.102363	109.2
INTERPOL_QUARTER_16x32	0.106593	5.824
DIST_SAD_32x16	0.0435807	247.448
DIST_SAD_32x16sub	0.0324286	176.651
INTERPOL_HALF_32x16	0.0491415	5.824
DIST_HAD_32x16	0.10297	109.2
INTERPOL_QUARTER_32x16	0.0982844	5.824
TR_DCT_16x16_2	0.0229316	13.756
TR_DCT_8x8_2	0.0209834	71.158
TR_DCT_4x4_2	0.0288917	370.568
DIST_SAD_16x16	0.0506296	494.797
DIST_SAD_16x16sub	0.0596656	553.349
INTERPOL_HALF_16x16	0.0588376	11.648
DIST_HAD_16x16	0.108748	228.949
INTERPOL_QUARTER_16x16	0.113762	11.648
DIST_SAD_8x16	0.0621514	989.747
DIST_SAD_8x16sub	0.0427142	586.548
INTERPOL_HALF_8x16	0.076546	23.296
DIST_HAD_8x16	0.109777	436.8
INTERPOL_QUARTER_8x16	0.145652	23.296
DIST_SAD_16x8	0.156777	1556.48
INTERPOL_HALF_16x8	0.0701082	23.296
DIST_HAD_16x8	0.108944	436.8
INTERPOL_QUARTER_16x8	0.127303	23.296
TR_DCT_8x8_3	0.0131641	38.669
TR_DCT_4x4_3	0.0203676	252.644
DIST_SAD_8x8	0.231784	3528.61
INTERPOL_HALF_8x8	0.0943232	46.592
DIST_HAD_8x8	0.11986	874.811
INTERPOL_QUARTER_8x8	0.164541	46.592
DIST_SAD_4x8	0.0819764	1845.9
INTERPOL_HALF_4x8	0.0727027	46.592
DIST_HAD_4x8	0.0689083	908.544
INTERPOL_QUARTER_4x8	0.122791	46.592
DIST_SAD_8x4	0.0785646	1828.42
INTERPOL_HALF_8x4	0.0654957	46.592
DIST_HAD_8x4	0.0672883	908.544
INTERPOL_QUARTER_8x4	0.102944	46.592
TR_iDCT_16x16_2	0.0187247	9.508
TR_iDCT_32x32_1	0.0526366	4.123
DIST_HAD_64x16	0.00107664	0.57
DIST_HAD_64x48	0.00321469	0.57
DIST_HAD_16x64	0.00133782	0.7
DIST_HAD_48x64	0.00389258	0.7
TR_iDCT_8x8_0	0.0033341	8.353
DIST_HAD_32x8	0.0132888	27.84
DIST_HAD_32x24	0.0385584	27.84
DIST_HAD_8x32	0.0167184	34.68
DIST_HAD_24x32	0.0482036	34.68
TR_iDCT_8x8_1	0.0104842	26.296
TR_iDCT_8x8_2	0.00852646	20.692
DIST_HAD_16x4	0.0082895	66.83
DIST_HAD_16x12	0.0209981	66.83
DIST_HAD_4x16	0.0101362	79
DIST_HAD_12x16	0.0249613	79
TR_DST_4x4_2	0.00107608	8.816
TR_iDCT_4x4_2	0.00659032	50.064
TR_iDCT_4x4_3	0.00445568	33.12
TR_iDCT_8x8_3	0.00788781	19.157
TR_iDCT_4x4_1	0.00127246	9.612
TR_iDST_4x4_2	0.000851734	5.326
TR_DST_4x4_3	0.00488919	43.647
DIST_HAD_4x4	0.00763535	144.62
TR_iDST_4x4_3	0.00425678	28.44
DIST_SAD_32x8	0.0234737	133.799
INTERPOL_HALF_32x8	0.00696908	1.408
INTERPOL_QUARTER_32x8	0.0132584	1.408
DIST_SAD_32x24	0.0148867	59.777
DIST_SAD_32x24sub	0.0098085	37.806
INTERPOL_HALF_32x24	0.0167687	1.408
INTERPOL_QUARTER_32x24	0.0347756	1.408
DIST_SAD_16x4	0.0187959	292.923
INTERPOL_HALF_16x4	0.00661647	3.328
INTERPOL_QUARTER_16x4	0.0111092	3.328
DIST_SAD_16x12	0.0114664	141.323
DIST_SAD_16x12sub	0.00677955	81.576
INTERPOL_HALF_16x12	0.0132723	3.328
INTERPOL_QUARTER_16x12	0.0257724	3.328
DIST_SAD_4x16	0.00829043	169.257
DIST_SAD_4x16sub	0.00862959	184.93
INTERPOL_HALF_4x16	0.00988469	3.984
INTERPOL_QUARTER_4x16	0.0189254	3.984
DIST_SAD_12x16	0.0140898	169.203
DIST_SAD_12x16sub	0.0115809	122.091
INTERPOL_HALF_12x16	0.0165316	3.984
INTERPOL_QUARTER_12x16	0.0324892	3.984
DIST_SAD_8x32	0.00798941	75.453
DIST_SAD_8x32sub	0.0114105	95.476
INTERPOL_HALF_8x32	0.010282	1.776
INTERPOL_QUARTER_8x32	0.0210938	1.776
DIST_SAD_24x32	0.0181087	75.48
DIST_SAD_24x32sub	0.0129798	48.068
INTERPOL_HALF_24x32	0.0214544	1.776
INTERPOL_QUARTER_24x32	0.0449572	1.776

Frame	17
Others	12.3284	20074
TR_DCT_32x32_0	0.0333153	3.116
DIST_SSE_32x32	0.00905209	12.97
TR_DCT_16x16_0	0.0256912	16.358
DIST_SSE_16x16	0.0136828	64.349
TR_DCT_8x8_0	0.00652157	22.664
DIST_SSE_8x8	0.0187749	230.105
DIST_SSE_64x64	0.0031454	1.028
DIST_SAD_64x64	0.0401774	30.94
DIST_SAD_64x64sub	0.0443073	35.138
INTERPOL_HALF_64x64	0.0394752	0.728
DIST_HAD_64x64	0.104181	14.329
INTERPOL_QUARTER_64x64	0.0831507	0.728
DIST_SAD_32x64	0.0392441	61.88
DIST_SAD_32x64sub	0.0329714	51.502
INTERPOL_HALF_32x64	0.0427635	1.456
DIST_HAD_32x64	0.100115	27.3
INTERPOL_QUARTER_32x64	0.0898999	1.456
DIST_SAD_64x32	0.0412338	61.88
DIST_SAD_64x32sub	0.0285635	43.128
INTERPOL_HALF_64x32	0.0415613	1.456
DIST_HAD_64x32	0.100531	27.3
INTERPOL_QUARTER_64x32	0.0863454	1.456
TR_DCT_32x32_1	0.0257639	2.386
TR_DCT_16x16_1	0.0211704	13.256
TR_DCT_8x8_1	0.0148366	52.734
TR_DCT_4x4_1	0.00551894	70.568
DIST_SSE_4x4	0.0498275	1118.38
DIST_SAD_32x32	0.0407415	123.715
DIST_SAD_32x32sub	0.0482358	141.976
INTERPOL_HALF_32x32	0.0447518	2.912
DIST_HAD_32x32	0.100565	54.446
INTERPOL_QUARTER_32x32	0.0923041	2.912
DIST_SAD_16x32	0.0451625	247.43
DIST_SAD_16x32sub	0.0326673	176.249
INTERPOL_HALF_16x32	0.0525818	5.824
DIST_HAD_16x32	0.103223	109.2
INTERPOL_QUARTER_16x32	0.106865	5.824
DIST_SAD_32x16	0.0435586	247.475
DIST_SAD_32x16sub	0.0309215	171.245
INTERPOL_HALF_32x16	0.0490803	5.824
DIST_HAD_32x16	0.102596	109.2
INTERPOL_QUARTER_32x16	0.0973433	5.824
TR_DCT_16x16_2	0.0130981	7.718
TR_DCT_8x8_2	0.0133582	45.076
TR_DCT_4x4_2	0.0185372	238.464
DIST_SAD_16x16	0.0506476	494.797
DIST_SAD_16x16sub	0.054157	512.602
INTERPOL_HALF_16x16	0.0589984	11.648
DIST_HAD_16x16	0.100848	211.974
INTERPOL_QUARTER_16x16	0.113549	11.648
DIST_SAD_8x16	0.061854	989.711
DIST_SAD_8x16sub	0.0392986	539.816
INTERPOL_HALF_8x16	0.0766886	23.296
DIST_HAD_8x16	0.11001	436.8
INTERPOL_QUARTER_8x16	0.145027	23.296
DIST_SAD_16x8	0.151441	1511.3
INTERPOL_HALF_16x8	0.0704865	23.296
DIST_HAD_16x8	0.109745	436.8
INTERPOL_QUARTER_16x8	0.127413	23.296
TR_DCT_8x8_3	0.00880859	24.919
TR_DCT_4x4_3	0.0155026	195.412
DIST_SAD_8x8	0.219734	3371.96
INTERPOL_HALF_8x8	0.0944779	46.592
DIST_HAD_8x8	0.115513	841.211
INTERPOL_QUARTER_8x8	0.164431	46.592
DIST_SAD_4x8	0.0814712	1830.34
INTERPOL_HALF_4x8	0.0729149	46.592
DIST_HAD_4x8	0.0693248	908.544
INTERPOL_QUARTER_4x8	0.123397	46.592
DIST_SAD_8x4	0.0741621	1720.55
INTERPOL_HALF_8x4	0.0655952	46.592
DIST_HAD_8x4	0.067496	908.544
INTERPOL_QUARTER_8x4	0.103041	46.592
TR_iDCT_32x32_0	0.020781	1.61
TR_iDCT_16x16_0	0.00777223	4.027
DIST_HAD_64x16	0.000391287	0.21
DIST_HAD_64x48	0.00115566	0.21
DIST_HAD_16x64	0.000591138	0.31
DIST_HAD_48x64	0.00171429	0.31
TR_iDCT_32x32_1	0.0130756	1.008
TR_iDCT_16x16_1	0.00484545	2.448
DIST_HAD_32x8	0.00455657	9.46
DIST_HAD_32x24	0.0134252	9.46
DIST_HAD_8x32	0.00823995	16.85
DIST_HAD_24x32	0.0234019	16.85
TR_iDCT_8x8_1	0.00248679	6.055
TR_iDCT_16x16_2	0.0031077	1.575
TR_iDCT_8x8_0	0.000777919	1.886
TR_iDCT_8x8_2	0.00146012	3.44
TR_iDCT_4x4_2	0.00110304	8.21
TR_iDCT_8x8_3	0.000843584	1.983
TR_iDCT_4x4_3	0.000507578	3.631
TR_DST_4x4_3	0.000346169	3.067
TR_iDST_4x4_3	0.000243657	1.584
DIST_HAD_4x4	0.00057389	10.22
DIST_SAD_8x32	0.00398177	37.382
DIST_SAD_8x32sub	0.00767627	66.001
INTERPOL_HALF_8x32	0.00511641	0.88
INTERPOL_QUARTER_8x32	0.0105817	0.88
DIST_SAD_24x32	0.00897796	37.382
DIST_SAD_24x32sub	0.00958801	35.686
INTERPOL_HALF_24x32	0.0106715	0.88
INTERPOL_QUARTER_24x32	0.022567	0.88
DIST_HAD_16x4	0.0028545	23.15
DIST_HAD_16x12	0.00736799	23.15
DIST_HAD_4x16	0.00460571	35.79
DIST_HAD_12x16	0.0114104	35.79
DIST_SAD_16x4	0.00753271	117.998
INTERPOL_HALF_16x4	0.00231058	1.152
INTERPOL_QUARTER_16x4	0.00384587	1.152
DIST_SAD_16x12	0.00401095	48.78
DIST_SAD_16x12sub	0.00319558	37.603
INTERPOL_HALF_16x12	0.00462027	1.152
INTERPOL_QUARTER_16x12	0.0090426	1.152
DIST_SAD_4x16	0.00388913	78.02
DIST_SAD_4x16sub	0.00569444	126.713
INTERPOL_HALF_4x16	0.00463116	1.84
INTERPOL_QUARTER_4x16	0.00886819	1.84
DIST_SAD_12x16	0.00660843	77.984
DIST_SAD_12x16sub	0.0066106	69.262
INTERPOL_HALF_12x16	0.00774768	1.84
INTERPOL_QUARTER_12x16	0.0153724	1.84
DIST_SAD_32x8	0.0101908	57.668
INTERPOL_HALF_32x8	0.00240457	0.48
INTERPOL_QUARTER_32x8	0.00453288	0.48
DIST_SAD_32x24	0.00511241	20.4
DIST_SAD_32x24sub	0.00531734	19.343
INTERPOL_HALF_32x24	0.0057729	0.48
INTERPOL_QUARTER_32x24	0.0120745	0.48
TR_iDCT_4x4_1	0.000185028	1.309
TR_DST_4x4_2	0.000128695	1.056
TR_iDST_4x4_2	8.6442e-05	0.54

Frame	18
Others	12.1774	19639.2
TR_DCT_32x32_0	0.0365764	3.444
DIST_SSE_32x32	0.0101857	14.674
TR_DCT_16x16_0	0.0277687	17.684
DIST_SSE_16x16	0.0151135	71.934
TR_DCT_8x8_0	0.00729661	25.808
DIST_SSE_8x8	0.0206226	253.504
DIST_SSE_64x64	0.0033049	1.086
DIST_SAD_64x64	0.0400668	30.94
DIST_SAD_64x64sub	0.0327635	26.492
INTERPOL_HALF_64x64	0.0396716	0.728
DIST_HAD_64x64	0.106466	14.609
INTERPOL_QUARTER_64x64	0.0829228	0.728
DIST_SAD_32x64	0.0390871	61.88
DIST_SAD_32x64sub	0.0247876	39.227
INTERPOL_HALF_32x64	0.0427859	1.456
DIST_HAD_32x64	0.100246	27.3
INTERPOL_QUARTER_32x64	0.0903932	1.456
DIST_SAD_64x32	0.0411318	61.88
DIST_SAD_64x32sub	0.0228187	35.817
INTERPOL_HALF_64x32	0.0414436	1.456
DIST_HAD_64x32	0.100324	27.3
INTERPOL_QUARTER_64x32	0.0859796	1.456
TR_DCT_32x32_1	0.0296777	2.766
TR_DCT_16x16_1	0.0235996	14.866
TR_DCT_8x8_1	0.016769	59.724
TR_DCT_4x4_1	0.00625785	81.072
DIST_SSE_4x4	0.0540144	1211.02
DIST_SAD_32x32	0.040669	123.76
DIST_SAD_32x32sub	0.035945	107.304
INTERPOL_HALF_32x32	0.0448641	2.912
DIST_HAD_32x32	0.101892	55.391
INTERPOL_QUARTER_32x32	0.0923037	2.912
DIST_SAD_16x32	0.0449937	247.52
DIST_SAD_16x32sub	0.0273643	149.191
INTERPOL_HALF_16x32	0.0521411	5.824
DIST_HAD_16x32	0.102633	109.2
INTERPOL_QUARTER_16x32	0.106181	5.824
DIST_SAD_32x16	0.0437958	247.484
DIST_SAD_32x16sub	0.0253082	142.706
INTERPOL_HALF_32x16	0.0492578	5.824
DIST_HAD_32x16	0.103279	109.2
INTERPOL_QUARTER_32x16	0.0976118	5.824
TR_DCT_16x16_2	0.0145206	8.662
TR_DCT_8x8_2	0.014561	49.408
TR_DCT_4x4_2	0.0202367	260.728
DIST_SAD_16x16	0.0503842	495.004
DIST_SAD_16x16sub	0.04282	407.448
INTERPOL_HALF_16x16	0.0588222	11.648
DIST_HAD_16x16	0.101617	214.249
INTERPOL_QUARTER_16x16	0.11295	11.648
DIST_SAD_8x16	0.0617096	990.008
DIST_SAD_8x16sub	0.034656	483.615
INTERPOL_HALF_8x16	0.0767277	23.296
DIST_HAD_8x16	0.109936	436.8
INTERPOL_QUARTER_8x16	0.14513	23.296
DIST_SAD_16x8	0.142895	1439.91
INTERPOL_HALF_16x8	0.0701854	23.296
DIST_HAD_16x8	0.108925	436.8
INTERPOL_QUARTER_16x8	0.127205	23.296
TR_DCT_8x8_3	0.00930104	26.561
TR_DCT_4x4_3	0.0161304	202.836
DIST_SAD_8x8	0.20304	3152.98
INTERPOL_HALF_8x8	0.0942918	46.592
DIST_HAD_8x8	0.116008	844.851
INTERPOL_QUARTER_8x8	0.164491	46.592
DIST_SAD_4x8	0.0731868	1652.53
INTERPOL_HALF_4x8	0.0727534	46.592
DIST_HAD_4x8	0.069094	908.544
INTERPOL_QUARTER_4x8	0.123418	46.592
DIST_SAD_8x4	0.0684603	1586.91
INTERPOL_HALF_8x4	0.0653358	46.592
DIST_HAD_8x4	0.0671681	908.544
