	 Total Time (s)	Calls (kCalls)
TR_DCT_4x4_1	0.00679888	83.84
DIST_SSE_4x4	0.00667462	168.538
DIST_SAD_32x32	0.0417382	123.76
DIST_SAD_32x32sub	0.0365647	104.678
INTERPOL_HALF_32x32	0.0457523	2.912
DIST_HAD_32x32	0.103852	55.391
INTERPOL_QUARTER_32x32	0.094711	2.912
DIST_SAD_16x16	0.0512414	495.004
DIST_SAD_16x16sub	0.0373503	344.23
INTERPOL_HALF_16x16	0.0594182	11.648
DIST_HAD_16x16	0.111576	230.3
INTERPOL_QUARTER_16x16	0.114915	11.648
DIST_SAD_16x32	0.0457704	247.52
DIST_SAD_16x32sub	0.0280121	149.02
INTERPOL_HALF_16x32	0.0537328	5.824
DIST_HAD_16x32	0.104976	109.2
INTERPOL_QUARTER_16x32	0.108846	5.824
DIST_SAD_32x16	0.0442698	247.52
DIST_SAD_32x16sub	0.0261012	142.747
INTERPOL_HALF_32x16	0.0501024	5.824
DIST_HAD_32x16	0.104777	109.2
INTERPOL_QUARTER_32x16	0.0998519	5.824
TR_iDCT_32x32_0	0.0237142	1.802
TR_iDCT_16x16_0	0.0087587	4.481
DIST_HAD_64x16	0.000445282	0.22
DIST_HAD_64x48	0.00124881	0.22
DIST_HAD_16x64	0.000731155	0.38
DIST_HAD_48x64	0.00213711	0.38
TR_iDCT_32x32_1	0.0167549	1.268
TR_iDCT_16x16_1	0.0088711	4.444
TR_iDCT_8x8_1	0.00379783	9.488
TR_iDCT_8x8_0	0.000967566	2.445
TR_DST_4x4_1	0.000598666	5.44
TR_iDST_4x4_1	0.000313021	2.045
TR_iDCT_4x4_1	0.000418622	3.198

Frame	11
Others	2.50432	3281.5
TR_DCT_32x32_0	0.0326925	3.008
DIST_SSE_32x32	0.00911896	12.918
TR_DCT_16x16_0	0.0249983	15.618
DIST_SSE_16x16	0.00923406	43.2
TR_DCT_8x8_0	0.00654017	23
DIST_SSE_8x8	0.0073138	86.702
DIST_SSE_64x64	0.00313572	1.007
DIST_SAD_64x64	0.0413627	30.94
DIST_SAD_64x64sub	0.0415843	31.727
INTERPOL_HALF_64x64	0.0406021	0.728
DIST_HAD_64x64	0.106398	14.259
INTERPOL_QUARTER_64x64	0.0852819	0.728
DIST_SAD_32x64	0.0398325	61.88
DIST_SAD_32x64sub	0.0206404	31.899
INTERPOL_HALF_32x64	0.0433112	1.456
DIST_HAD_32x64	0.102004	27.3
INTERPOL_QUARTER_32x64	0.0914924	1.456
DIST_SAD_64x32	0.0414254	61.88
DIST_SAD_64x32sub	0.0284377	42.85
INTERPOL_HALF_64x32	0.0419425	1.456
DIST_HAD_64x32	0.101321	27.3
INTERPOL_QUARTER_64x32	0.08631	1.456
TR_DCT_32x32_1	0.0272821	2.49
TR_DCT_16x16_1	0.024118	14.93
TR_DCT_8x8_1	0.016517	57.446
TR_DCT_4x4_1	0.00625062	77
DIST_SSE_4x4	0.00614571	156.74
DIST_SAD_32x32	0.0413168	123.742
DIST_SAD_32x32sub	0.0383547	110.054
INTERPOL_HALF_32x32	0.0454252	2.912
DIST_HAD_32x32	0.102746	54.796
INTERPOL_QUARTER_32x32	0.0940718	2.912
DIST_SAD_16x16	0.0511122	494.914
DIST_SAD_16x16sub	0.0386389	355.15
INTERPOL_HALF_16x16	0.0591938	11.648
DIST_HAD_16x16	0.110331	227.92
INTERPOL_QUARTER_16x16	0.114851	11.648
DIST_SAD_16x32	0.045776	247.448
DIST_SAD_16x32sub	0.0289219	152.308
INTERPOL_HALF_16x32	0.0532596	5.824
DIST_HAD_16x32	0.105087	109.2
INTERPOL_QUARTER_16x32	0.109116	5.824
DIST_SAD_32x16	0.0443419	247.484
DIST_SAD_32x16sub	0.0247887	134.87
INTERPOL_HALF_32x16	0.0498601	5.824
DIST_HAD_32x16	0.104581	109.2
INTERPOL_QUARTER_32x16	0.099683	5.824
TR_iDCT_32x32_0	0.0200841	1.538
TR_iDCT_16x16_0	0.00777623	3.983
TR_iDCT_32x32_1	0.0134413	1.032
TR_iDCT_16x16_1	0.00740828	3.724
DIST_HAD_64x16	0.000457307	0.23
DIST_HAD_64x48	0.00130476	0.23
DIST_HAD_16x64	0.000616949	0.31
DIST_HAD_48x64	0.00178682	0.31
TR_iDCT_8x8_1	0.00325984	8.072
TR_iDCT_8x8_0	0.00101166	2.611
TR_iDCT_4x4_1	0.000356599	2.808
TR_DST_4x4_1	0.000477375	4.352
TR_iDST_4x4_1	0.000204993	1.422

Frame	12
Others	3.68743	3818.99
TR_DCT_32x32_0	0.0533637	4.928
DIST_SSE_32x32	0.0142104	20.388
TR_DCT_16x16_0	0.0382636	23.81
DIST_SSE_16x16	0.0148588	69.922
TR_iDCT_16x16_0	0.0198096	10.152
TR_DCT_8x8_0	0.0108797	37.688
DIST_SSE_8x8	0.011477	137.743
TR_iDCT_32x32_0	0.050229	3.841
DIST_SSE_64x64	0.00426257	1.348
DIST_SAD_64x64	0.0410157	30.94
DIST_SAD_64x64sub	0.0442358	34.137
INTERPOL_HALF_64x64	0.0403854	0.728
DIST_HAD_64x64	0.1166	15.694
INTERPOL_QUARTER_64x64	0.0852479	0.728
DIST_SAD_32x64	0.0397309	61.88
DIST_SAD_32x64sub	0.0318312	49.333
INTERPOL_HALF_32x64	0.0433709	1.456
DIST_HAD_32x64	0.101433	27.3
INTERPOL_QUARTER_32x64	0.0911987	1.456
DIST_SAD_64x32	0.0415955	61.862
DIST_SAD_64x32sub	0.0355005	53.09
INTERPOL_HALF_64x32	0.0419984	1.456
DIST_HAD_64x32	0.101547	27.3
INTERPOL_QUARTER_64x32	0.0871018	1.456
DIST_HAD_64x16	0.000851058	0.45
DIST_HAD_64x48	0.00256474	0.45
DIST_HAD_16x64	0.00131376	0.67
DIST_HAD_48x64	0.00379783	0.67
TR_iDCT_8x8_0	0.00325222	8.237
TR_DCT_32x32_1	0.0410166	3.742
TR_DCT_16x16_1	0.0361117	22.212
TR_DCT_8x8_1	0.0234028	80.554
TR_DCT_4x4_1	0.0097018	119.672
DIST_SSE_4x4	0.00976825	240.437
DIST_SAD_32x32	0.0416302	123.67
DIST_SAD_32x32sub	0.0472764	132.854
INTERPOL_HALF_32x32	0.0460115	2.912
DIST_HAD_32x32	0.112699	59.941
INTERPOL_QUARTER_32x32	0.0948761	2.912
DIST_SAD_16x16	0.0510817	494.815
DIST_SAD_16x16sub	0.0458305	417.435
INTERPOL_HALF_16x16	0.0594541	11.648
DIST_HAD_16x16	0.120114	248.5
INTERPOL_QUARTER_16x16	0.116443	11.648
DIST_SAD_16x32	0.0454817	247.412
DIST_SAD_16x32sub	0.0328424	174.867
INTERPOL_HALF_16x32	0.0532475	5.824
DIST_HAD_16x32	0.104574	109.2
INTERPOL_QUARTER_16x32	0.109146	5.824
DIST_SAD_32x16	0.0441605	247.412
DIST_SAD_32x16sub	0.0311146	169.529
INTERPOL_HALF_32x16	0.0498643	5.824
DIST_HAD_32x16	0.104479	109.2
INTERPOL_QUARTER_32x16	0.100169	5.824
TR_iDCT_32x32_1	0.0395639	3.027
TR_iDCT_16x16_1	0.0236826	11.9
TR_DST_4x4_1	0.00146216	13.76
TR_iDCT_8x8_1	0.0103475	25.743
TR_iDST_4x4_1	0.000994226	7.022
TR_iDCT_4x4_1	0.00182002	14.553

Frame	13
Others	2.53209	3413
TR_DCT_32x32_0	0.0328512	3.016
DIST_SSE_32x32	0.00888621	12.671
TR_DCT_16x16_0	0.0253117	15.84
DIST_SSE_16x16	0.00893605	41.963
TR_DCT_8x8_0	0.00653902	22.784
DIST_SSE_8x8	0.00704181	82.897
DIST_SSE_64x64	0.00322151	1.016
DIST_SAD_64x64	0.040797	30.94
DIST_SAD_64x64sub	0.0441823	34.13
INTERPOL_HALF_64x64	0.0404108	0.728
DIST_HAD_64x64	0.105521	14.224
INTERPOL_QUARTER_64x64	0.0843454	0.728
DIST_SAD_32x64	0.0393596	61.88
DIST_SAD_32x64sub	0.0327215	51.192
INTERPOL_HALF_32x64	0.043138	1.456
DIST_HAD_32x64	0.100895	27.3
INTERPOL_QUARTER_32x64	0.0906636	1.456
DIST_SAD_64x32	0.041719	61.844
DIST_SAD_64x32sub	0.0337203	51.431
INTERPOL_HALF_64x32	0.042013	1.456
DIST_HAD_64x32	0.101421	27.3
INTERPOL_QUARTER_64x32	0.0870611	1.456
TR_DCT_32x32_1	0.0262285	2.39
TR_DCT_16x16_1	0.0233068	14.334
TR_DCT_8x8_1	0.015953	55.328
TR_DCT_4x4_1	0.00602129	75.072
DIST_SSE_4x4	0.00587423	151.346
DIST_SAD_32x32	0.0411829	123.688
DIST_SAD_32x32sub	0.044314	128.044
INTERPOL_HALF_32x32	0.0455341	2.912
DIST_HAD_32x32	0.101231	54.236
INTERPOL_QUARTER_32x32	0.0941493	2.912
DIST_SAD_16x16	0.0509134	494.671
DIST_SAD_16x16sub	0.0432517	402.059
INTERPOL_HALF_16x16	0.0591501	11.648
DIST_HAD_16x16	0.10893	225.68
INTERPOL_QUARTER_16x16	0.114922	11.648
DIST_SAD_16x32	0.0457141	247.34
DIST_SAD_16x32sub	0.0331857	177.213
INTERPOL_HALF_16x32	0.0532731	5.824
DIST_HAD_16x32	0.104494	109.2
INTERPOL_QUARTER_16x32	0.108519	5.824
DIST_SAD_32x16	0.044205	247.376
DIST_SAD_32x16sub	0.0315474	171.065
INTERPOL_HALF_32x16	0.0499224	5.824
DIST_HAD_32x16	0.104749	109.2
INTERPOL_QUARTER_32x16	0.0997114	5.824
TR_iDCT_32x32_0	0.0193973	1.492
TR_iDCT_16x16_0	0.00712266	3.618
TR_iDCT_16x16_1	0.00589748	2.951
TR_iDCT_32x32_1	0.0111255	0.844
DIST_HAD_64x16	0.000387019	0.2
DIST_HAD_64x48	0.00114034	0.2
DIST_HAD_16x64	0.000661533	0.33
DIST_HAD_48x64	0.00186559	0.33
TR_iDCT_8x8_0	0.000762821	1.901
TR_iDCT_8x8_1	0.00250479	6.172
TR_iDCT_4x4_1	0.000258936	2.013
TR_DST_4x4_1	0.000365117	3.328
TR_iDST_4x4_1	0.000187443	1.253

Frame	14
Others	2.60176	3305.72
TR_DCT_32x32_0	0.0364391	3.356
DIST_SSE_32x32	0.00979963	14.023
TR_DCT_16x16_0	0.0276691	17.196
DIST_SSE_16x16	0.0100212	46.743
TR_DCT_8x8_0	0.00719603	25.456
DIST_SSE_8x8	0.00785914	93.026
DIST_SSE_64x64	0.00335251	1.073
DIST_SAD_64x64	0.0404524	30.94
DIST_SAD_64x64sub	0.0276913	21.474
INTERPOL_HALF_64x64	0.0403295	0.728
DIST_HAD_64x64	0.107239	14.469
INTERPOL_QUARTER_64x64	0.0844147	0.728
DIST_SAD_32x64	0.0393436	61.88
DIST_SAD_32x64sub	0.0260519	40.063
INTERPOL_HALF_32x64	0.0430975	1.456
DIST_HAD_32x64	0.100936	27.3
INTERPOL_QUARTER_32x64	0.0905251	1.456
DIST_SAD_64x32	0.041526	61.88
DIST_SAD_64x32sub	0.0269875	41.262
INTERPOL_HALF_64x32	0.041863	1.456
DIST_HAD_64x32	0.101387	27.3
INTERPOL_QUARTER_64x32	0.0864728	1.456
TR_DCT_32x32_1	0.0289391	2.655
TR_DCT_16x16_1	0.0257604	15.952
TR_DCT_8x8_1	0.0175032	60.84
TR_DCT_4x4_1	0.0065727	82.144
DIST_SSE_4x4	0.00662824	166.957
DIST_SAD_32x32	0.0409648	123.724
DIST_SAD_32x32sub	0.0367194	105.4
INTERPOL_HALF_32x32	0.0453571	2.912
DIST_HAD_32x32	0.103519	55.426
INTERPOL_QUARTER_32x32	0.0936413	2.912
DIST_SAD_16x16	0.0508569	494.905
DIST_SAD_16x16sub	0.0365597	340.397
INTERPOL_HALF_16x16	0.058937	11.648
DIST_HAD_16x16	0.111125	230.44
INTERPOL_QUARTER_16x16	0.114863	11.648
DIST_SAD_16x32	0.0455224	247.457
DIST_SAD_16x32sub	0.0278872	148.848
INTERPOL_HALF_16x32	0.0533128	5.824
DIST_HAD_16x32	0.104703	109.2
INTERPOL_QUARTER_16x32	0.108524	5.824
DIST_SAD_32x16	0.0441539	247.448
DIST_SAD_32x16sub	0.0257849	140.953
INTERPOL_HALF_32x16	0.0499868	5.824
DIST_HAD_32x16	0.10464	109.2
INTERPOL_QUARTER_32x16	0.0997097	5.824
TR_iDCT_16x16_1	0.00896454	4.528
TR_iDCT_8x8_1	0.00384851	9.593
TR_iDCT_32x32_0	0.0241309	1.856
TR_iDCT_16x16_0	0.00893324	4.541
TR_iDCT_32x32_1	0.0164483	1.259
DIST_HAD_64x16	0.000443375	0.23
DIST_HAD_64x48	0.00128896	0.23
DIST_HAD_16x64	0.000808903	0.41
DIST_HAD_48x64	0.00228894	0.41
TR_iDCT_8x8_0	0.00110394	2.715
TR_iDCT_4x4_1	0.000380485	2.985
TR_DST_4x4_1	0.000590392	5.504
TR_iDST_4x4_1	0.000334525	2.374

Frame	15
Others	2.60677	3364.95
TR_DCT_32x32_0	0.0352106	3.232
DIST_SSE_32x32	0.00950443	13.545
TR_DCT_16x16_0	0.0270171	16.79
DIST_SSE_16x16	0.0096267	45.35
TR_DCT_8x8_0	0.00684433	23.944
DIST_SSE_8x8	0.00748733	89.14
DIST_SSE_64x64	0.00324882	1.05
DIST_SAD_64x64	0.0409191	30.94
DIST_SAD_64x64sub	0.0344262	26.864
INTERPOL_HALF_64x64	0.0402751	0.728
DIST_HAD_64x64	0.107281	14.399
INTERPOL_QUARTER_64x64	0.0847547	0.728
DIST_SAD_32x64	0.0398909	61.88
DIST_SAD_32x64sub	0.0307933	47.874
INTERPOL_HALF_32x64	0.0433283	1.456
DIST_HAD_32x64	0.101604	27.3
INTERPOL_QUARTER_32x64	0.0914758	1.456
DIST_SAD_64x32	0.0416118	61.88
DIST_SAD_64x32sub	0.0292863	44.051
INTERPOL_HALF_64x32	0.0418862	1.456
DIST_HAD_64x32	0.101708	27.3
INTERPOL_QUARTER_64x32	0.0866582	1.456
TR_DCT_32x32_1	0.0279786	2.56
TR_DCT_16x16_1	0.0251455	15.42
TR_DCT_8x8_1	0.0169684	58.864
TR_DCT_4x4_1	0.00635493	79.584
DIST_SSE_4x4	0.00638687	161.554
DIST_SAD_32x32	0.0411799	123.724
DIST_SAD_32x32sub	0.0385298	109.614
INTERPOL_HALF_32x32	0.0458102	2.912
DIST_HAD_32x32	0.102823	54.971
INTERPOL_QUARTER_32x32	0.0940479	2.912
DIST_SAD_16x16	0.0510461	494.896
DIST_SAD_16x16sub	0.0408771	377.359
INTERPOL_HALF_16x16	0.0592397	11.648
DIST_HAD_16x16	0.110641	228.62
INTERPOL_QUARTER_16x16	0.115028	11.648
DIST_SAD_16x32	0.045512	247.484
DIST_SAD_16x32sub	0.0300371	159.465
INTERPOL_HALF_16x32	0.0531378	5.824
DIST_HAD_16x32	0.104186	109.2
INTERPOL_QUARTER_16x32	0.108262	5.824
DIST_SAD_32x16	0.0442127	247.484
DIST_SAD_32x16sub	0.0286081	157.558
INTERPOL_HALF_32x16	0.0498337	5.824
DIST_HAD_32x16	0.104425	109.2
INTERPOL_QUARTER_32x16	0.0991539	5.824
DIST_HAD_64x16	0.000369474	0.19
DIST_HAD_64x48	0.00107733	0.19
DIST_HAD_16x64	0.000796152	0.41
DIST_HAD_48x64	0.0022917	0.41
TR_iDCT_8x8_1	0.00332735	8.33
TR_iDCT_16x16_1	0.00808082	4.028
TR_iDCT_8x8_0	0.000929825	2.315
TR_iDCT_32x32_0	0.0224704	1.726
TR_iDCT_16x16_0	0.00860424	4.393
TR_iDCT_4x4_1	0.00033963	2.639
TR_iDCT_32x32_1	0.0145868	1.118
TR_DST_4x4_1	0.000504055	4.672
TR_iDST_4x4_1	0.000269512	1.741

Frame	16
Others	3.90719	3937.79
TR_DCT_32x32_0	0.0527184	4.888
DIST_SSE_32x32	0.0149456	21.303
TR_DCT_16x16_0	0.0380303	23.734
DIST_SSE_16x16	0.0156154	73.882
TR_iDCT_16x16_0	0.0226141	11.61
TR_DCT_8x8_0	0.0105054	36.84
DIST_SSE_8x8	0.0120542	144.445
TR_iDCT_32x32_0	0.054379	4.173
DIST_SSE_64x64	0.00421883	1.332
DIST_SAD_64x64	0.0407763	30.94
DIST_SAD_64x64sub	0.0337779	26.205
INTERPOL_HALF_64x64	0.0401036	0.728
DIST_HAD_64x64	0.116192	15.694
INTERPOL_QUARTER_64x64	0.0847866	0.728
DIST_SAD_32x64	0.0396925	61.88
DIST_SAD_32x64sub	0.0357789	54.963
INTERPOL_HALF_32x64	0.0431617	1.456
DIST_HAD_32x64	0.101471	27.3
INTERPOL_QUARTER_32x64	0.0914433	1.456
DIST_SAD_64x32	0.0418213	61.844
DIST_SAD_64x32sub	0.0357197	54.01
INTERPOL_HALF_64x32	0.0422903	1.456
DIST_HAD_64x32	0.101906	27.3
INTERPOL_QUARTER_64x32	0.0876418	1.456
TR_DCT_32x32_1	0.0437053	4.005
TR_DCT_16x16_1	0.0384013	23.72
TR_iDCT_16x16_1	0.0271514	13.64
TR_DCT_8x8_1	0.0249052	85.73
TR_DCT_4x4_1	0.0106835	130.264
DIST_SSE_4x4	0.0106498	259.987
DIST_SAD_32x32	0.041406	123.76
DIST_SAD_32x32sub	0.0509808	144.74
INTERPOL_HALF_32x32	0.0455902	2.912
DIST_HAD_32x32	0.114568	61.026
INTERPOL_QUARTER_32x32	0.0951941	2.912
DIST_SAD_16x16	0.0511766	495.04
DIST_SAD_16x16sub	0.0474822	436.122
INTERPOL_HALF_16x16	0.0590953	11.648
DIST_HAD_16x16	0.121933	252.84
INTERPOL_QUARTER_16x16	0.115905	11.648
DIST_SAD_16x32	0.0455773	247.52
DIST_SAD_16x32sub	0.0346871	185.433
INTERPOL_HALF_16x32	0.0531408	5.824
DIST_HAD_16x32	0.104347	109.2
INTERPOL_QUARTER_16x32	0.109486	5.824
DIST_SAD_32x16	0.0443001	247.52
DIST_SAD_32x16sub	0.0334057	182.496
INTERPOL_HALF_32x16	0.0498287	5.824
DIST_HAD_32x16	0.104135	109.2
INTERPOL_QUARTER_32x16	0.0999386	5.824
TR_iDCT_32x32_1	0.0446754	3.418
TR_iDCT_8x8_0	0.00341948	8.716
DIST_HAD_64x16	0.000916151	0.48
DIST_HAD_64x48	0.00276462	0.48
DIST_HAD_16x64	0.00124268	0.64
DIST_HAD_48x64	0.00367864	0.64
TR_iDCT_8x8_1	0.0115432	28.837
TR_iDCT_4x4_1	0.00204887	16.686
TR_DST_4x4_1	0.00174879	15.744
TR_iDST_4x4_1	0.00110644	7.866

Frame	17
Others	2.57018	3418.09
TR_DCT_32x32_0	0.0333566	3.068
DIST_SSE_32x32	0.00910771	12.957
TR_DCT_16x16_0	0.0257964	16.032
DIST_SSE_16x16	0.00921726	43.317
TR_DCT_8x8_0	0.00661544	23.104
DIST_SSE_8x8	0.00722824	85.296
DIST_SSE_64x64	0.00321254	1.023
DIST_SAD_64x64	0.0409327	30.94
DIST_SAD_64x64sub	0.0454652	35.396
INTERPOL_HALF_64x64	0.0406109	0.728
DIST_HAD_64x64	0.106673	14.294
INTERPOL_QUARTER_64x64	0.0850623	0.728
DIST_SAD_32x64	0.0395146	61.88
DIST_SAD_32x64sub	0.0341742	52.578
INTERPOL_HALF_32x64	0.0431451	1.456
DIST_HAD_32x64	0.100938	27.3
INTERPOL_QUARTER_32x64	0.0911843	1.456
DIST_SAD_64x32	0.0415237	61.88
DIST_SAD_64x32sub	0.0289563	44.324
INTERPOL_HALF_64x32	0.0416992	1.456
DIST_HAD_64x32	0.100784	27.3
INTERPOL_QUARTER_64x32	0.0862551	1.456
TR_DCT_32x32_1	0.0265937	2.437
TR_DCT_16x16_1	0.0237705	14.724
TR_DCT_8x8_1	0.0163245	56.612
TR_DCT_4x4_1	0.00613558	75.984
DIST_SSE_4x4	0.00617991	154.286
DIST_SAD_32x32	0.0414882	123.76
DIST_SAD_32x32sub	0.0467766	134.37
INTERPOL_HALF_32x32	0.0455065	2.912
DIST_HAD_32x32	0.101587	54.411
INTERPOL_QUARTER_32x32	0.0940551	2.912
DIST_SAD_16x16	0.0508665	494.932
DIST_SAD_16x16sub	0.043716	404.403
INTERPOL_HALF_16x16	0.0590315	11.648
DIST_HAD_16x16	0.109412	226.38
INTERPOL_QUARTER_16x16	0.114975	11.648
DIST_SAD_16x32	0.0454568	247.502
DIST_SAD_16x32sub	0.0312174	167.987
INTERPOL_HALF_16x32	0.0531224	5.824
DIST_HAD_16x32	0.104256	109.2
INTERPOL_QUARTER_16x32	0.108146	5.824
DIST_SAD_32x16	0.0440807	247.43
DIST_SAD_32x16sub	0.0302873	166.408
INTERPOL_HALF_32x16	0.0497868	5.824
DIST_HAD_32x16	0.104333	109.2
INTERPOL_QUARTER_32x16	0.0994826	5.824
TR_iDCT_32x32_0	0.0210032	1.6
TR_iDCT_16x16_0	0.00817953	4.142
TR_iDCT_32x32_1	0.0119834	0.918
TR_iDCT_16x16_1	0.00666867	3.312
TR_iDCT_8x8_0	0.000981853	2.429
DIST_HAD_64x16	0.000350737	0.18
DIST_HAD_64x48	0.00100836	0.18
DIST_HAD_16x64	0.000576661	0.29
DIST_HAD_48x64	0.00167545	0.29
TR_iDCT_8x8_1	0.00279291	6.982
TR_DST_4x4_1	0.000392894	3.648
TR_iDST_4x4_1	0.000193715	1.361
TR_iDCT_4x4_1	0.000303018	2.341

Frame	18
Others	2.64246	3307.02
TR_DCT_32x32_0	0.0368953	3.4
DIST_SSE_32x32	0.0100518	14.364
TR_DCT_16x16_0	0.0279474	17.536
DIST_SSE_16x16	0.0102312	48.233
TR_DCT_8x8_0	0.0072532	25.44
DIST_SSE_8x8	0.00801144	94.657
DIST_SSE_64x64	0.0033751	1.082
DIST_SAD_64x64	0.0413578	30.94
DIST_SAD_64x64sub	0.0299129	23.115
INTERPOL_HALF_64x64	0.0407002	0.728
DIST_HAD_64x64	0.109275	14.539
INTERPOL_QUARTER_64x64	0.0853756	0.728
DIST_SAD_32x64	0.0396013	61.88
DIST_SAD_32x64sub	0.0247562	38.137
INTERPOL_HALF_32x64	0.043439	1.456
DIST_HAD_32x64	0.101735	27.3
INTERPOL_QUARTER_32x64	0.0912927	1.456
DIST_SAD_64x32	0.0411443	61.88
DIST_SAD_64x32sub	0.0246343	37.521
INTERPOL_HALF_64x32	0.0416774	1.456
DIST_HAD_64x32	0.100732	27.3
INTERPOL_QUARTER_64x32	0.086143	1.456
TR_DCT_32x32_1	0.0296028	2.697
TR_DCT_16x16_1	0.0264792	16.319
TR_DCT_8x8_1	0.0177961	61.534
TR_DCT_4x4_1	0.0067624	83.24
DIST_SSE_4x4	0.00672043	169.839
DIST_SAD_32x32	0.0409744	123.724
DIST_SAD_32x32sub	0.0391413	111.573
INTERPOL_HALF_32x32	0.0453931	2.912
DIST_HAD_32x32	0.103788	55.636
INTERPOL_QUARTER_32x32	0.0940858	2.912
DIST_SAD_16x16	0.0508461	494.932
DIST_SAD_16x16sub	0.0366842	338.816
INTERPOL_HALF_16x16	0.0590143	11.648
DIST_HAD_16x16	0.111492	231.28
INTERPOL_QUARTER_16x16	0.114817	11.648
DIST_SAD_16x32	0.0456882	247.484
DIST_SAD_16x32sub	0.0258042	137.493
INTERPOL_HALF_16x32	0.0532793	5.824
DIST_HAD_16x32	0.104842	109.2
INTERPOL_QUARTER_16x32	0.109003	5.824
DIST_SAD_32x16	0.0440236	247.484
DIST_SAD_32x16sub	0.0258587	140.259
INTERPOL_HALF_32x16	0.0497932	5.824
DIST_HAD_32x16	0.104553	109.2
INTERPOL_QUARTER_32x16	0.0994653	5.824
TR_iDCT_32x32_0	0.0262991	2.006
DIST_HAD_64x16	0.000453459	0.24
DIST_HAD_64x48	0.00132017	0.24
TR_iDCT_16x16_0	0.0101028	5.162
TR_iDCT_8x8_0	0.00113217	2.842
DIST_HAD_16x64	0.000817146	0.42
DIST_HAD_48x64	0.0023634	0.42
TR_iDCT_16x16_1	0.00979004	4.919
TR_iDCT_8x8_1	0.00405336	10.066
TR_iDCT_32x32_1	0.0176854	1.349
TR_iDCT_4x4_1	0.000441778	3.372
TR_DST_4x4_1	0.000668543	5.888
TR_iDST_4x4_1	0.000342845	2.364

Frame	19
Others	2.70751	3404.66
TR_DCT_32x32_0	0.0368225	3.392
DIST_SSE_32x32	0.00989451	14.111
TR_DCT_16x16_0	0.0281991	17.594
DIST_SSE_16x16	0.010121	47.506
TR_DCT_8x8_0	0.00717462	25.4
DIST_SSE_8x8	0.00777934	92.473
DIST_SSE_64x64	0.00336558	1.086
DIST_SAD_64x64	0.0408392	30.94
DIST_SAD_64x64sub	0.036975	28.761
INTERPOL_HALF_64x64	0.0402347	0.728
DIST_HAD_64x64	0.107869	14.469
INTERPOL_QUARTER_64x64	0.0852074	0.728
DIST_SAD_32x64	0.0394462	61.88
DIST_SAD_32x64sub	0.0321154	49.264
INTERPOL_HALF_32x64	0.0430978	1.456
DIST_HAD_32x64	0.101128	27.3
INTERPOL_QUARTER_32x64	0.0903774	1.456
DIST_SAD_64x32	0.0413711	61.88
DIST_SAD_64x32sub	0.0261458	39.599
INTERPOL_HALF_64x32	0.0418699	1.456
DIST_HAD_64x32	0.101247	27.3
INTERPOL_QUARTER_64x32	0.0868063	1.456
TR_DCT_32x32_1	0.0287385	2.617
TR_DCT_16x16_1	0.0256739	15.85
TR_DCT_8x8_1	0.0171914	59.756
TR_DCT_4x4_1	0.00661753	81.52
DIST_SSE_4x4	0.00647584	165.717
DIST_SAD_32x32	0.041154	123.688
DIST_SAD_32x32sub	0.0433932	123.889
INTERPOL_HALF_32x32	0.0456757	2.912
DIST_HAD_32x32	0.103748	55.146
INTERPOL_QUARTER_32x32	0.0947134	2.912
DIST_SAD_16x16	0.0510013	494.86
DIST_SAD_16x16sub	0.0405722	375.34
INTERPOL_HALF_16x16	0.0588693	11.648
DIST_HAD_16x16	0.110554	229.32
INTERPOL_QUARTER_16x16	0.114762	11.648
DIST_SAD_16x32	0.045427	247.412
DIST_SAD_16x32sub	0.0322035	173.54
INTERPOL_HALF_16x32	0.0529514	5.824
DIST_HAD_16x32	0.104342	109.2
INTERPOL_QUARTER_16x32	0.108295	5.824
DIST_SAD_32x16	0.0441148	247.412
DIST_SAD_32x16sub	0.0277921	151.514
INTERPOL_HALF_32x16	0.0497982	5.824
DIST_HAD_32x16	0.104556	109.2
INTERPOL_QUARTER_32x16	0.0997095	5.824
TR_iDCT_32x32_0	0.0247018	1.898
DIST_HAD_64x16	0.000538607	0.28
DIST_HAD_64x48	0.00162192	0.28
DIST_HAD_16x64	0.000838406	0.41
DIST_HAD_48x64	0.00230819	0.41
TR_iDCT_32x32_1	0.0161868	1.227
TR_iDCT_16x16_1	0.00896268	4.479
TR_iDCT_16x16_0	0.00976538	4.99
TR_iDCT_8x8_1	0.00360366	9.02
TR_iDCT_8x8_0	0.00115992	2.88
TR_iDCT_4x4_1	0.000408639	3.154
TR_DST_4x4_1	0.000547083	4.992
TR_iDST_4x4_1	0.000296116	2.005

