	 Total Time (s)	Calls (kCalls)
DIST_SAD_8x32	0.00351648	32.64
DIST_SAD_8x32sub	0.00497281	45.369
INTERPOL_HALF_8x32	0.00454749	0.768
DIST_HAD_8x32	0.00721018	14.75
INTERPOL_QUARTER_8x32	0.00937434	0.768
DIST_SAD_24x32	0.00793866	32.64
DIST_SAD_24x32sub	0.00746912	28.293
INTERPOL_HALF_24x32	0.00948677	0.768
DIST_HAD_24x32	0.0209817	14.75
INTERPOL_QUARTER_24x32	0.0202027	0.768
TR_iDCT_16x16_2	0.00251854	1.26
TR_iDCT_8x8_2	0.00123138	2.944
TR_iDCT_8x8_3	0.000766574	1.755
DIST_HAD_16x4	0.00212333	16.88
DIST_HAD_16x12	0.00541864	16.88
DIST_HAD_4x16	0.00417661	32.64
DIST_HAD_12x16	0.0103604	32.64
TR_DST_4x4_2	8.88888e-05	0.8
TR_iDST_4x4_2	5.21691e-05	0.334
DIST_HAD_32x8	0.00412993	8.57
DIST_HAD_32x24	0.0121578	8.57
TR_DST_4x4_3	0.000299035	2.789
TR_iDST_4x4_3	0.000155089	1.053
DIST_HAD_4x4	0.000438666	9.38
DIST_SAD_16x4	0.0045523	73.032
INTERPOL_HALF_16x4	0.00173103	0.848
INTERPOL_QUARTER_16x4	0.00290481	0.848
DIST_SAD_16x12	0.00298353	36.031
DIST_SAD_16x12sub	0.00174314	20.642
INTERPOL_HALF_16x12	0.00342957	0.848
INTERPOL_QUARTER_16x12	0.00673822	0.848
DIST_SAD_4x16	0.00306691	72.035
DIST_SAD_4x16sub	0.00408002	90.898
INTERPOL_HALF_4x16	0.00425997	1.696
INTERPOL_QUARTER_4x16	0.00829676	1.696
DIST_SAD_12x16	0.00607893	72.08
DIST_SAD_12x16sub	0.00516018	58.886
INTERPOL_HALF_12x16	0.0070401	1.696
INTERPOL_QUARTER_12x16	0.0141494	1.696
DIST_SAD_32x8	0.00667101	37.884
INTERPOL_HALF_32x8	0.00216443	0.432
INTERPOL_QUARTER_32x8	0.00409495	0.432
DIST_SAD_32x24	0.00482545	18.36
DIST_SAD_32x24sub	0.00267952	10.425
INTERPOL_HALF_32x24	0.00519715	0.432
INTERPOL_QUARTER_32x24	0.0109855	0.432
TR_iDCT_4x4_1	0.000134049	1.004
DIST_HAD_64x16	0.000237977	0.12
DIST_HAD_64x48	0.000665332	0.12

Frame	10
Others	11.9706	19292.5
TR_DCT_32x32_0	0.0345854	3.2
DIST_SSE_32x32	0.00978746	14.017
TR_DCT_16x16_0	0.0262032	16.51
DIST_SSE_16x16	0.0145893	68.391
TR_DCT_8x8_0	0.00696206	24.424
DIST_SSE_8x8	0.0203391	246.088
DIST_SSE_64x64	0.00321408	1.045
DIST_SAD_64x64	0.0403132	30.94
DIST_SAD_64x64sub	0.0299337	23.506
INTERPOL_HALF_64x64	0.0400148	0.728
DIST_HAD_64x64	0.105843	14.399
INTERPOL_QUARTER_64x64	0.0833637	0.728
DIST_SAD_32x64	0.0396336	61.88
DIST_SAD_32x64sub	0.0241318	38.124
INTERPOL_HALF_32x64	0.0428926	1.456
DIST_HAD_32x64	0.10073	27.3
INTERPOL_QUARTER_32x64	0.0902315	1.456
DIST_SAD_64x32	0.041507	61.88
DIST_SAD_64x32sub	0.0260017	39.739
INTERPOL_HALF_64x32	0.0416366	1.456
DIST_HAD_64x32	0.100961	27.3
INTERPOL_QUARTER_64x32	0.0861811	1.456
TR_DCT_32x32_1	0.0297777	2.714
TR_DCT_16x16_1	0.0235117	14.522
TR_DCT_8x8_1	0.0169283	58.458
TR_DCT_4x4_1	0.00648065	80.056
DIST_SSE_4x4	0.0483945	1179.64
DIST_SAD_32x32	0.0410438	123.76
DIST_SAD_32x32sub	0.0397565	115.662
INTERPOL_HALF_32x32	0.0452582	2.912
DIST_HAD_32x32	0.10303	55.426
INTERPOL_QUARTER_32x32	0.0936988	2.912
DIST_SAD_16x32	0.0454482	247.52
DIST_SAD_16x32sub	0.0281529	150.695
INTERPOL_HALF_16x32	0.0531131	5.824
DIST_HAD_16x32	0.104015	109.2
INTERPOL_QUARTER_16x32	0.10776	5.824
DIST_SAD_32x16	0.0442797	247.52
DIST_SAD_32x16sub	0.0261514	144.062
INTERPOL_HALF_32x16	0.0497586	5.824
DIST_HAD_32x16	0.10411	109.2
INTERPOL_QUARTER_32x16	0.0990198	5.824
TR_DCT_16x16_2	0.0141552	8.272
TR_DCT_8x8_2	0.0139706	47.296
TR_DCT_4x4_2	0.019555	249.296
DIST_SAD_16x16	0.050774	494.914
DIST_SAD_16x16sub	0.0434821	407.762
INTERPOL_HALF_16x16	0.0591769	11.648
DIST_HAD_16x16	0.102126	213.934
INTERPOL_QUARTER_16x16	0.1145	11.648
DIST_SAD_8x16	0.0626858	989.756
DIST_SAD_8x16sub	0.0309749	473.591
INTERPOL_HALF_8x16	0.0772459	23.296
DIST_HAD_8x16	0.110566	436.8
INTERPOL_QUARTER_8x16	0.145948	23.296
DIST_SAD_16x8	0.146035	1454.75
INTERPOL_HALF_16x8	0.0702115	23.296
DIST_HAD_16x8	0.109526	436.8
INTERPOL_QUARTER_16x8	0.128271	23.296
TR_DCT_8x8_3	0.00929708	26.433
TR_DCT_4x4_3	0.0164374	201.364
DIST_SAD_8x8	0.198426	3150.92
INTERPOL_HALF_8x8	0.0955269	46.592
DIST_HAD_8x8	0.115907	845.201
INTERPOL_QUARTER_8x8	0.167061	46.592
DIST_SAD_4x8	0.071907	1636.94
INTERPOL_HALF_4x8	0.0740093	46.592
DIST_HAD_4x8	0.0695005	908.544
INTERPOL_QUARTER_4x8	0.124802	46.592
DIST_SAD_8x4	0.0773219	1565.76
INTERPOL_HALF_8x4	0.0661281	46.592
DIST_HAD_8x4	0.066916	908.544
INTERPOL_QUARTER_8x4	0.105237	46.592
TR_iDCT_32x32_0	0.0229789	1.761
TR_iDCT_16x16_0	0.00837343	4.193
DIST_HAD_64x16	0.000393693	0.21
DIST_HAD_64x48	0.00117046	0.21
DIST_HAD_16x64	0.000733014	0.37
DIST_HAD_48x64	0.00208228	0.37
TR_iDCT_32x32_1	0.0180381	1.385
TR_iDCT_16x16_1	0.00614059	3.068
TR_iDCT_16x16_2	0.00471023	2.316
TR_iDCT_8x8_3	0.00153919	3.652
DIST_SAD_32x8	0.0134571	74.889
INTERPOL_HALF_32x8	0.00378115	0.736
DIST_HAD_32x8	0.00702772	14.45
INTERPOL_QUARTER_32x8	0.00709566	0.736
DIST_SAD_32x24	0.00828529	31.28
DIST_SAD_32x24sub	0.00638174	24.871
INTERPOL_HALF_32x24	0.00887255	0.736
DIST_HAD_32x24	0.0205207	14.45
INTERPOL_QUARTER_32x24	0.0188166	0.736
DIST_SAD_8x32	0.00412001	38.76
DIST_SAD_8x32sub	0.00528579	47.888
INTERPOL_HALF_8x32	0.0053367	0.912
DIST_HAD_8x32	0.00857791	17.65
INTERPOL_QUARTER_8x32	0.0110252	0.912
DIST_SAD_24x32	0.00952621	38.76
DIST_SAD_24x32sub	0.00866727	32.322
INTERPOL_HALF_24x32	0.0112757	0.912
DIST_HAD_24x32	0.0251157	17.65
INTERPOL_QUARTER_24x32	0.0236778	0.912
DIST_SAD_4x16	0.00332464	79.452
DIST_SAD_4x16sub	0.00377466	84.236
INTERPOL_HALF_4x16	0.00465865	1.872
DIST_HAD_4x16	0.00466041	36.61
INTERPOL_QUARTER_4x16	0.00906107	1.872
DIST_SAD_12x16	0.00678015	79.488
DIST_SAD_12x16sub	0.00564481	65.303
INTERPOL_HALF_12x16	0.00783259	1.872
DIST_HAD_12x16	0.0116115	36.61
INTERPOL_QUARTER_12x16	0.0155077	1.872
TR_iDCT_8x8_0	0.000960239	2.4
TR_iDCT_8x8_1	0.00323002	7.984
TR_iDCT_8x8_2	0.0020582	4.975
TR_iDCT_4x4_2	0.00147264	11.023
TR_iDCT_4x4_3	0.000752435	5.488
DIST_HAD_16x4	0.00285371	23.07
DIST_HAD_16x12	0.00731378	23.07
TR_DST_4x4_2	0.000214164	1.952
TR_iDST_4x4_2	0.000135091	0.869
TR_DST_4x4_3	0.000827923	7.733
TR_iDST_4x4_3	0.000454009	3.193
DIST_HAD_4x4	0.00125754	26.18
TR_iDCT_4x4_1	0.00025546	1.941
DIST_SAD_16x4	0.00601692	99.253
INTERPOL_HALF_16x4	0.00232833	1.136
INTERPOL_QUARTER_16x4	0.0038419	1.136
DIST_SAD_16x12	0.00396232	48.28
DIST_SAD_16x12sub	0.00231039	27.752
INTERPOL_HALF_16x12	0.00457346	1.136
INTERPOL_QUARTER_16x12	0.00898734	1.136

Frame	11
Others	11.8383	19390.2
TR_DCT_32x32_0	0.0324147	3.024
DIST_SSE_32x32	0.00906783	13.05
TR_DCT_16x16_0	0.0253322	15.956
DIST_SSE_16x16	0.0138555	65.281
TR_DCT_8x8_0	0.00656872	23.12
DIST_SSE_8x8	0.0192565	235.939
DIST_SSE_64x64	0.00312289	1.019
DIST_SAD_64x64	0.0401115	30.94
DIST_SAD_64x64sub	0.0399216	31.312
INTERPOL_HALF_64x64	0.0398568	0.728
DIST_HAD_64x64	0.104098	14.189
INTERPOL_QUARTER_64x64	0.0833989	0.728
DIST_SAD_32x64	0.0392978	61.88
DIST_SAD_32x64sub	0.022717	35.427
INTERPOL_HALF_32x64	0.0432307	1.456
DIST_HAD_32x64	0.101051	27.3
INTERPOL_QUARTER_32x64	0.090606	1.456
DIST_SAD_64x32	0.0413342	61.88
DIST_SAD_64x32sub	0.0296964	44.865
INTERPOL_HALF_64x32	0.041689	1.456
DIST_HAD_64x32	0.100721	27.3
INTERPOL_QUARTER_64x32	0.0860855	1.456
TR_DCT_32x32_1	0.0272178	2.515
TR_DCT_16x16_1	0.0222202	13.882
TR_DCT_8x8_1	0.0159891	55.588
TR_DCT_4x4_1	0.00591157	74.416
DIST_SSE_4x4	0.0456458	1135.07
DIST_SAD_32x32	0.0408607	123.724
DIST_SAD_32x32sub	0.0397122	116.632
INTERPOL_HALF_32x32	0.0450991	2.912
DIST_HAD_32x32	0.101137	54.551
INTERPOL_QUARTER_32x32	0.0934042	2.912
DIST_SAD_16x32	0.0453913	247.484
DIST_SAD_16x32sub	0.0288287	155.206
INTERPOL_HALF_16x32	0.0527714	5.824
DIST_HAD_16x32	0.103839	109.2
INTERPOL_QUARTER_16x32	0.107719	5.824
DIST_SAD_32x16	0.0439835	247.52
DIST_SAD_32x16sub	0.0249528	138.407
INTERPOL_HALF_32x16	0.0495563	5.824
DIST_HAD_32x16	0.103526	109.2
INTERPOL_QUARTER_32x16	0.0984944	5.824
TR_DCT_16x16_2	0.0133943	7.854
TR_DCT_8x8_2	0.013433	45.614
TR_DCT_4x4_2	0.0186705	240.68
DIST_SAD_16x16	0.0507628	494.896
DIST_SAD_16x16sub	0.0461388	433.234
INTERPOL_HALF_16x16	0.0587553	11.648
DIST_HAD_16x16	0.101439	212.499
INTERPOL_QUARTER_16x16	0.114394	11.648
DIST_SAD_8x16	0.0624337	989.792
DIST_SAD_8x16sub	0.0321255	490.887
INTERPOL_HALF_8x16	0.0765559	23.296
DIST_HAD_8x16	0.110244	436.8
INTERPOL_QUARTER_8x16	0.145859	23.296
DIST_SAD_16x8	0.145587	1459.06
INTERPOL_HALF_16x8	0.0702076	23.296
DIST_HAD_16x8	0.109295	436.8
INTERPOL_QUARTER_16x8	0.127874	23.296
TR_DCT_8x8_3	0.00882046	25.199
TR_DCT_4x4_3	0.0159444	196.476
DIST_SAD_8x8	0.201812	3213.59
INTERPOL_HALF_8x8	0.0947217	46.592
DIST_HAD_8x8	0.114963	841.981
INTERPOL_QUARTER_8x8	0.166218	46.592
DIST_SAD_4x8	0.0742857	1694.64
INTERPOL_HALF_4x8	0.0733929	46.592
DIST_HAD_4x8	0.06909	908.544
INTERPOL_QUARTER_4x8	0.124601	46.592
DIST_SAD_8x4	0.078803	1607.82
INTERPOL_HALF_8x4	0.0653959	46.592
DIST_HAD_8x4	0.0665821	908.544
INTERPOL_QUARTER_8x4	0.104459	46.592
TR_iDCT_32x32_0	0.0189943	1.474
TR_iDCT_16x16_0	0.00745681	3.851
TR_iDCT_32x32_1	0.0132948	1.033
TR_iDCT_16x16_1	0.00528517	2.64
DIST_SAD_32x8	0.00834325	47.428
INTERPOL_HALF_32x8	0.00299763	0.608
DIST_HAD_32x8	0.00581633	12.03
INTERPOL_QUARTER_32x8	0.00571429	0.608
DIST_SAD_32x24	0.00650728	25.84
DIST_SAD_32x24sub	0.00353573	13.702
INTERPOL_HALF_32x24	0.0072454	0.608
DIST_HAD_32x24	0.0168417	12.03
INTERPOL_QUARTER_32x24	0.0151125	0.608
DIST_SAD_8x32	0.00562072	52.968
DIST_SAD_8x32sub	0.00847719	76.936
INTERPOL_HALF_8x32	0.00725887	1.248
DIST_HAD_8x32	0.0115095	23.8
INTERPOL_QUARTER_8x32	0.0150955	1.248
DIST_SAD_24x32	0.0127994	53.04
DIST_SAD_24x32sub	0.0102378	39.503
INTERPOL_HALF_24x32	0.0153547	1.248
DIST_HAD_24x32	0.0333643	23.8
INTERPOL_QUARTER_24x32	0.0321835	1.248
TR_iDCT_4x4_2	0.00116474	8.874
DIST_SAD_16x4	0.00619075	98.882
INTERPOL_HALF_16x4	0.00220536	1.104
DIST_HAD_16x4	0.00274706	22.37
INTERPOL_QUARTER_16x4	0.00372951	1.104
DIST_SAD_16x12	0.00393645	46.92
DIST_SAD_16x12sub	0.00232327	28.269
INTERPOL_HALF_16x12	0.00441918	1.104
DIST_HAD_16x12	0.00703404	22.37
INTERPOL_QUARTER_16x12	0.00868144	1.104
DIST_SAD_4x16	0.00299508	71.328
DIST_SAD_4x16sub	0.00400965	89.438
INTERPOL_HALF_4x16	0.00417434	1.68
DIST_HAD_4x16	0.004257	32.91
INTERPOL_QUARTER_4x16	0.00815804	1.68
DIST_SAD_12x16	0.00605694	71.4
DIST_SAD_12x16sub	0.00502752	57.757
INTERPOL_HALF_12x16	0.0069694	1.68
DIST_HAD_12x16	0.010502	32.91
INTERPOL_QUARTER_12x16	0.0139471	1.68
TR_iDCT_4x4_3	0.000563792	4.145
TR_iDCT_8x8_3	0.000941937	2.249
DIST_HAD_64x16	0.000439768	0.23
DIST_HAD_64x48	0.00128507	0.23
DIST_HAD_16x64	0.000815427	0.42
DIST_HAD_48x64	0.00240861	0.42
TR_iDCT_8x8_0	0.000893016	2.285
TR_iDCT_8x8_1	0.00274379	6.872
TR_iDCT_8x8_2	0.00165796	4.01
TR_iDCT_4x4_1	0.000212835	1.546
TR_iDCT_16x16_2	0.00337997	1.671
TR_DST_4x4_2	0.000142275	1.296
TR_iDST_4x4_2	7.80609e-05	0.506
TR_DST_4x4_3	0.000423281	3.957
TR_iDST_4x4_3	0.000249931	1.777
DIST_HAD_4x4	0.000625444	13.3

Frame	12
Others	16.108	22898.8
TR_DCT_32x32_0	0.0518499	4.792
DIST_SSE_32x32	0.014973	21.386
TR_DCT_16x16_0	0.0373156	23.224
DIST_SSE_16x16	0.0225378	105.238
TR_DCT_8x8_0	0.0105502	36.832
DIST_SSE_8x8	0.0294718	361.97
DIST_SSE_64x64	0.00412535	1.331
DIST_SAD_64x64	0.0406167	30.94
DIST_SAD_64x64sub	0.0379489	29.458
INTERPOL_HALF_64x64	0.0401411	0.728
DIST_HAD_64x64	0.115289	15.554
INTERPOL_QUARTER_64x64	0.0843751	0.728
DIST_SAD_32x64	0.039327	61.88
DIST_SAD_32x64sub	0.0303714	46.092
INTERPOL_HALF_32x64	0.0431811	1.456
DIST_HAD_32x64	0.101241	27.3
INTERPOL_QUARTER_32x64	0.0909346	1.456
DIST_SAD_64x32	0.0417624	61.88
DIST_SAD_64x32sub	0.0402986	60.553
INTERPOL_HALF_64x32	0.0420272	1.456
DIST_HAD_64x32	0.102012	27.3
INTERPOL_QUARTER_64x32	0.0874912	1.456
TR_DCT_32x32_1	0.0458905	4.176
TR_DCT_16x16_1	0.0329586	20.41
TR_DCT_8x8_1	0.0245317	84.38
TR_DCT_4x4_1	0.00945739	116.656
DIST_SSE_4x4	0.0688129	1647.49
DIST_SAD_32x32	0.0413466	123.76
DIST_SAD_32x32sub	0.0511099	147.071
INTERPOL_HALF_32x32	0.0456039	2.912
DIST_HAD_32x32	0.111531	59.696
INTERPOL_QUARTER_32x32	0.0943983	2.912
DIST_SAD_16x32	0.0461707	247.457
DIST_SAD_16x32sub	0.0334734	176.583
INTERPOL_HALF_16x32	0.0529473	5.824
DIST_HAD_16x32	0.104062	109.2
INTERPOL_QUARTER_16x32	0.108797	5.824
DIST_SAD_32x16	0.0443182	247.52
DIST_SAD_32x16sub	0.0303071	166.11
INTERPOL_HALF_32x16	0.049864	5.824
DIST_HAD_32x16	0.104321	109.2
INTERPOL_QUARTER_32x16	0.0998123	5.824
TR_DCT_16x16_2	0.0219571	12.867
TR_DCT_8x8_2	0.0202945	67.844
TR_DCT_4x4_2	0.0274844	349.496
DIST_SAD_16x16	0.0510275	494.86
DIST_SAD_16x16sub	0.0555321	509.46
INTERPOL_HALF_16x16	0.0596304	11.648
DIST_HAD_16x16	0.108348	226.079
INTERPOL_QUARTER_16x16	0.115518	11.648
DIST_SAD_8x16	0.063225	989.657
DIST_SAD_8x16sub	0.0390803	584.34
INTERPOL_HALF_8x16	0.0775749	23.296
DIST_HAD_8x16	0.111266	436.8
INTERPOL_QUARTER_8x16	0.148178	23.296
DIST_SAD_16x8	0.156921	1542.28
INTERPOL_HALF_16x8	0.070912	23.296
DIST_HAD_16x8	0.110042	436.8
INTERPOL_QUARTER_16x8	0.129446	23.296
TR_DCT_8x8_3	0.0128483	37.596
TR_DCT_4x4_3	0.020447	248.312
DIST_SAD_8x8	0.227952	3553.37
INTERPOL_HALF_8x8	0.0963405	46.592
DIST_HAD_8x8	0.120441	872.186
INTERPOL_QUARTER_8x8	0.168777	46.592
DIST_SAD_4x8	0.0841705	1888.42
INTERPOL_HALF_4x8	0.0746587	46.592
DIST_HAD_4x8	0.0697259	908.544
INTERPOL_QUARTER_4x8	0.125716	46.592
DIST_SAD_8x4	0.0893262	1788.2
INTERPOL_HALF_8x4	0.0666825	46.592
DIST_HAD_8x4	0.0674705	908.544
INTERPOL_QUARTER_8x4	0.106	46.592
TR_iDCT_16x16_0	0.0198204	10.072
TR_iDCT_32x32_0	0.047963	3.695
TR_iDCT_16x16_1	0.0173009	8.631
TR_iDCT_32x32_1	0.0439861	3.358
DIST_HAD_32x8	0.00941804	19.58
DIST_HAD_32x24	0.0276251	19.58
DIST_HAD_8x32	0.0166999	33.86
DIST_HAD_24x32	0.0481146	33.86
TR_iDCT_8x8_1	0.00978227	24.06
TR_iDCT_4x4_1	0.00108835	8.696
TR_iDCT_16x16_2	0.016413	8.165
TR_iDCT_8x8_2	0.00779271	19.208
DIST_HAD_16x4	0.0079513	63.7
DIST_HAD_16x12	0.020272	63.7
DIST_HAD_4x16	0.00983104	76.89
DIST_HAD_12x16	0.0245242	76.89
TR_DST_4x4_2	0.000868337	7.504
TR_iDST_4x4_2	0.000652779	4.448
TR_iDCT_4x4_2	0.00569738	43.668
TR_iDCT_8x8_3	0.00734757	17.809
TR_iDCT_8x8_0	0.0032558	8.214
TR_iDCT_4x4_3	0.00374659	29.052
DIST_HAD_64x16	0.000899177	0.46
DIST_HAD_64x48	0.00264396	0.46
DIST_HAD_16x64	0.00126252	0.64
DIST_HAD_48x64	0.00365813	0.64
DIST_SAD_16x4	0.0175068	287.748
INTERPOL_HALF_16x4	0.00642429	3.184
INTERPOL_QUARTER_16x4	0.0107916	3.184
DIST_SAD_16x12	0.0114944	135.194
DIST_SAD_16x12sub	0.00685947	82.981
INTERPOL_HALF_16x12	0.012908	3.184
INTERPOL_QUARTER_16x12	0.0250826	3.184
DIST_SAD_4x16	0.00701586	165.758
DIST_SAD_4x16sub	0.00902132	200.757
INTERPOL_HALF_4x16	0.00977922	3.904
INTERPOL_QUARTER_4x16	0.0189054	3.904
DIST_SAD_12x16	0.0140709	165.92
DIST_SAD_12x16sub	0.00994473	113.639
INTERPOL_HALF_12x16	0.0164103	3.904
INTERPOL_QUARTER_12x16	0.0327239	3.904
DIST_SAD_32x8	0.0157407	88.157
INTERPOL_HALF_32x8	0.00491002	0.976
INTERPOL_QUARTER_32x8	0.00930806	0.976
DIST_SAD_32x24	0.0105023	41.48
DIST_SAD_32x24sub	0.00661592	25.604
INTERPOL_HALF_32x24	0.0117225	0.976
INTERPOL_QUARTER_32x24	0.0243223	0.976
DIST_SAD_8x32	0.00799818	74.12
DIST_SAD_8x32sub	0.0120277	107.09
INTERPOL_HALF_8x32	0.0102781	1.744
INTERPOL_QUARTER_8x32	0.0211249	1.744
DIST_SAD_24x32	0.0182756	74.12
DIST_SAD_24x32sub	0.0124838	47.121
INTERPOL_HALF_24x32	0.0216828	1.744
INTERPOL_QUARTER_24x32	0.0457501	1.744
TR_DST_4x4_3	0.00446546	40.495
TR_iDST_4x4_3	0.00350444	24.873
DIST_HAD_4x4	0.0064387	134.12

Frame	13
Others	12.1074	19969.2
TR_DCT_32x32_0	0.031804	2.968
DIST_SSE_32x32	0.00861636	12.509
TR_DCT_16x16_0	0.0248838	15.688
DIST_SSE_16x16	0.0132196	62.425
TR_DCT_8x8_0	0.00634031	22.304
DIST_SSE_8x8	0.0185166	227.164
DIST_SSE_64x64	0.00316246	1.011
DIST_SAD_64x64	0.0404534	30.94
DIST_SAD_64x64sub	0.0361872	28.606
INTERPOL_HALF_64x64	0.0400533	0.728
DIST_HAD_64x64	0.104464	14.154
INTERPOL_QUARTER_64x64	0.0837221	0.728
DIST_SAD_32x64	0.0391006	61.88
DIST_SAD_32x64sub	0.0306145	48.041
INTERPOL_HALF_32x64	0.0429075	1.456
DIST_HAD_32x64	0.100696	27.3
INTERPOL_QUARTER_32x64	0.0900936	1.456
DIST_SAD_64x32	0.0409669	61.88
DIST_SAD_64x32sub	0.0402046	61.888
INTERPOL_HALF_64x32	0.0413988	1.456
DIST_HAD_64x32	0.100191	27.3
INTERPOL_QUARTER_64x32	0.0854725	1.456
TR_DCT_32x32_1	0.0252609	2.333
TR_DCT_16x16_1	0.0207729	12.94
TR_DCT_8x8_1	0.0150165	52.03
TR_DCT_4x4_1	0.0055995	70.152
DIST_SSE_4x4	0.0444656	1105.78
DIST_SAD_32x32	0.0406966	123.715
DIST_SAD_32x32sub	0.0478135	140.354
INTERPOL_HALF_32x32	0.0447623	2.912
DIST_HAD_32x32	0.100111	54.201
INTERPOL_QUARTER_32x32	0.0927107	2.912
DIST_SAD_16x32	0.0451003	247.457
DIST_SAD_16x32sub	0.035594	192.858
INTERPOL_HALF_16x32	0.0525916	5.824
DIST_HAD_16x32	0.103344	109.2
INTERPOL_QUARTER_16x32	0.10748	5.824
DIST_SAD_32x16	0.0438482	247.43
DIST_SAD_32x16sub	0.0304224	169.582
INTERPOL_HALF_32x16	0.0493753	5.824
DIST_HAD_32x16	0.103427	109.2
INTERPOL_QUARTER_32x16	0.0982371	5.824
TR_DCT_16x16_2	0.0128678	7.574
TR_DCT_8x8_2	0.0130553	44.278
TR_DCT_4x4_2	0.0181201	234.488
DIST_SAD_16x16	0.0506806	494.851
DIST_SAD_16x16sub	0.0532231	509.119
INTERPOL_HALF_16x16	0.0585739	11.648
DIST_HAD_16x16	0.100788	211.799
INTERPOL_QUARTER_16x16	0.113642	11.648
DIST_SAD_8x16	0.0621444	989.747
DIST_SAD_8x16sub	0.0352976	546.443
INTERPOL_HALF_8x16	0.0762984	23.296
DIST_HAD_8x16	0.109577	436.8
INTERPOL_QUARTER_8x16	0.144745	23.296
DIST_SAD_16x8	0.150108	1505.85
INTERPOL_HALF_16x8	0.0698565	23.296
DIST_HAD_16x8	0.108994	436.8
INTERPOL_QUARTER_16x8	0.12747	23.296
TR_DCT_8x8_3	0.00878712	24.812
TR_DCT_4x4_3	0.0156694	194.592
DIST_SAD_8x8	0.211522	3386.63
INTERPOL_HALF_8x8	0.0943195	46.592
DIST_HAD_8x8	0.114625	841.176
INTERPOL_QUARTER_8x8	0.165979	46.592
DIST_SAD_4x8	0.0768518	1769.55
INTERPOL_HALF_4x8	0.0732404	46.592
DIST_HAD_4x8	0.0687929	908.544
INTERPOL_QUARTER_4x8	0.123952	46.592
DIST_SAD_8x4	0.0835337	1707.09
INTERPOL_HALF_8x4	0.0651573	46.592
DIST_HAD_8x4	0.0665406	908.544
INTERPOL_QUARTER_8x4	0.104224	46.592
TR_iDCT_32x32_0	0.0183146	1.424
TR_iDCT_32x32_1	0.0114179	0.885
DIST_HAD_64x16	0.00037389	0.2
DIST_HAD_64x48	0.00108891	0.2
DIST_HAD_16x64	0.000612001	0.31
DIST_HAD_48x64	0.00174985	0.31
DIST_SAD_32x8	0.0115301	65.024
INTERPOL_HALF_32x8	0.00291124	0.592
DIST_HAD_32x8	0.00545851	11.43
INTERPOL_QUARTER_32x8	0.00562079	0.592
DIST_SAD_32x24	0.00620127	25.07
DIST_SAD_32x24sub	0.0059117	23.094
INTERPOL_HALF_32x24	0.00703492	0.592
DIST_HAD_32x24	0.0159124	11.43
INTERPOL_QUARTER_32x24	0.0147913	0.592
DIST_SAD_8x32	0.00482646	45.533
DIST_SAD_8x32sub	0.0105089	96.234
INTERPOL_HALF_8x32	0.00626112	1.072
DIST_HAD_8x32	0.00988786	20.35
INTERPOL_QUARTER_8x32	0.0129698	1.072
DIST_SAD_24x32	0.0109956	45.56
DIST_SAD_24x32sub	0.0114048	43.416
INTERPOL_HALF_24x32	0.0132324	1.072
DIST_HAD_24x32	0.0286784	20.35
INTERPOL_QUARTER_24x32	0.0278323	1.072
TR_iDCT_4x4_2	0.000949832	7.358
DIST_SAD_16x4	0.0047083	77.49
INTERPOL_HALF_16x4	0.00161568	0.816
DIST_HAD_16x4	0.00209184	16.89
INTERPOL_QUARTER_16x4	0.00273884	0.816
DIST_SAD_16x12	0.00284218	34.554
DIST_SAD_16x12sub	0.00240735	28.454
INTERPOL_HALF_16x12	0.00326061	0.816
DIST_HAD_16x12	0.00537572	16.89
INTERPOL_QUARTER_16x12	0.00641033	0.816
DIST_SAD_4x16	0.00292441	69.878
DIST_SAD_4x16sub	0.00457967	104.472
INTERPOL_HALF_4x16	0.00407917	1.648
DIST_HAD_4x16	0.00410958	32.26
INTERPOL_QUARTER_4x16	0.00791492	1.648
DIST_SAD_12x16	0.00593044	69.923
DIST_SAD_12x16sub	0.0064491	76.677
INTERPOL_HALF_12x16	0.00679091	1.648
DIST_HAD_12x16	0.0101605	32.26
INTERPOL_QUARTER_12x16	0.0135329	1.648
TR_iDCT_4x4_3	0.000437667	3.28
TR_iDCT_16x16_0	0.00698588	3.591
TR_iDCT_8x8_0	0.000742017	1.899
TR_iDCT_8x8_1	0.00229951	5.728
TR_iDCT_16x16_1	0.00428164	2.147
TR_iDCT_8x8_2	0.00133599	3.211
TR_iDCT_8x8_3	0.000770175	1.838
TR_iDCT_4x4_1	0.000173955	1.248
TR_iDCT_16x16_2	0.00281902	1.392
TR_DST_4x4_2	0.00010703	0.976
TR_iDST_4x4_2	6.71206e-05	0.434
TR_DST_4x4_3	0.000320279	3.013
TR_iDST_4x4_3	0.000207347	1.502
DIST_HAD_4x4	0.000478231	10.08

Frame	14
Others	11.9906	19328.3
TR_DCT_32x32_0	0.0368482	3.428
DIST_SSE_32x32	0.00995991	14.321
TR_DCT_16x16_0	0.0278295	17.506
DIST_SSE_16x16	0.0147769	69.626
TR_DCT_8x8_0	0.00742612	25.912
DIST_SSE_8x8	0.0202142	248.511
DIST_SSE_64x64	0.00333047	1.083
DIST_SAD_64x64	0.0404917	30.94
DIST_SAD_64x64sub	0.0266767	20.802
INTERPOL_HALF_64x64	0.0402026	0.728
DIST_HAD_64x64	0.107269	14.574
